index,num,title,text,catalogue_id,key,needs_revision
593,574,"THÉtÈRE, à décor de figures et insectes, de couleurs variées. Höchst Mayence. Haut. 12 cent                                                                                     |","| 574. THÉtÈRE, à décor de figures et insectes, de couleurs variées. Höchst Mayence. Haut. 12 cent                                                                                     |",BO0624_81745,"BO0624_81745||574||| 574. THÉtÈRE, à décor de figures et insectes, de couleurs variées. Höchst Mayence. Haut. 12 cent                                                                                     |",False
594,575,"DEUX CHANDELIERs, avec des figures très-fines, peintes en plusieurs couleurs.                                                                                                   |","| 575. DEUX CHANDELIERs, avec des figures très-fines, peintes en plusieurs couleurs.                                                                                                   |

Berlin, Haut. 14 cent.",BO0624_81745,"BO0624_81745||575||| 575. DEUX CHANDELIERs, avec des figures très-fines, peintes en plusieurs couleurs.                                                                                                   |

Berlin, Haut. 14 cent.",False
595,576,"VAse, à décor de fleurs de couleurs variées rehaussées d'or.","576. VAse, à décor de fleurs de couleurs variées rehaussées d'or.

Fabrique incertaine. Haut. 26 cent.",BO0624_81745,"BO0624_81745||576||576. VAse, à décor de fleurs de couleurs variées rehaussées d'or.

Fabrique incertaine. Haut. 26 cent.",False
596,577,"VAse à une anse, avec différents monogrammes dorés dans","577. VAse à une anse, avec différents monogrammes dorés dans

Venise, Haut. 15 cent.

- des médaillons.",BO0624_81745,"BO0624_81745||577||577. VAse à une anse, avec différents monogrammes dorés dans

Venise, Haut. 15 cent.

- des médaillons.",False
597,578,GROUPE en porcelaine blanche. La Charité.,"578. GROUPE en porcelaine blanche. La Charité.

Venise. Haut. 24 cent.",BO0624_81745,"BO0624_81745||578||578. GROUPE en porcelaine blanche. La Charité.

Venise. Haut. 24 cent.",False
598,579,GROUPE en porcelaine blanche. La Famille.,"579. GROUPE en porcelaine blanche. La Famille.

Venise. Haut. 12 cent.",BO0624_81745,"BO0624_81745||579||579. GROUPE en porcelaine blanche. La Famille.

Venise. Haut. 12 cent.",False
599,580,SOUPIÈRE avec couvercle et deux anses formées par des tigres. Décor de fleurs de couleurs variées.,"580. SOUPIÈRE avec couvercle et deux anses formées par des tigres. Décor de fleurs de couleurs variées.

Vienne, Haut. 28 cent.",BO0624_81745,"BO0624_81745||580||580. SOUPIÈRE avec couvercle et deux anses formées par des tigres. Décor de fleurs de couleurs variées.

Vienne, Haut. 28 cent.",False
600,581,GROUPE. Deux enfants jouant des intruments de musique et un singe habillé.,"581. GROUPE. Deux enfants jouant des intruments de musique et un singe habillé.

Vienne. Haut. 20 cenc",BO0624_81745,"BO0624_81745||581||581. GROUPE. Deux enfants jouant des intruments de musique et un singe habillé.

Vienne. Haut. 20 cenc",False
601,582,STATUETTE. Homme debout à côté d'un banc à travail.,"582. STATUETTE. Homme debout à côté d'un banc à travail.

Vienne. Haut. 21 cent.",BO0624_81745,"BO0624_81745||582||582. STATUETTE. Homme debout à côté d'un banc à travail.

Vienne. Haut. 21 cent.",False
602,583,GROUPE. Une mère avec son enfant debout sur un tabouret.,"583. GROUPE. Une mère avec son enfant debout sur un tabouret.

Vienne. Haut. 19 cent

Planche N. XVIII.",BO0624_81745,"BO0624_81745||583||583. GROUPE. Une mère avec son enfant debout sur un tabouret.

Vienne. Haut. 19 cent

Planche N. XVIII.",False
603,584,GROUPE porcelaine blanche. Deux petits amours et un cygne.,"584. GROUPE porcelaine blanche. Deux petits amours et un cygne.

Vienne. Haut. 11 cent.",BO0624_81745,"BO0624_81745||584||584. GROUPE porcelaine blanche. Deux petits amours et un cygne.

Vienne. Haut. 11 cent.",False
604,585,"VAsE en porcelaine blanche, de forme cylindrique, avec deux manches formés par des têtes de bélier. Décor à l'entour de rubans festonnés et de deux médaillons à sujets mytho-","585. VAsE en porcelaine blanche, de forme cylindrique, avec deux manches formés par des têtes de bélier. Décor à l'entour de rubans festonnés et de deux médaillons à sujets mytho-

Vienne, Haut, 21 cent.

- logiques en relief.",BO0624_81745,"BO0624_81745||585||585. VAsE en porcelaine blanche, de forme cylindrique, avec deux manches formés par des têtes de bélier. Décor à l'entour de rubans festonnés et de deux médaillons à sujets mytho-

Vienne, Haut, 21 cent.

- logiques en relief.",False
605,586,TASSE ET SOUCOUPE avec fleurs peintes en rouge.                                                          |,"| 586. TASSE ET SOUCOUPE avec fleurs peintes en rouge.                                                          |
|---------------------------------------------------------------------------------------------------------------|",BO0624_81745,"BO0624_81745||586||| 586. TASSE ET SOUCOUPE avec fleurs peintes en rouge.                                                          |
|---------------------------------------------------------------------------------------------------------------|",False
606,587,"POMMEAU DE CANNE, décoré très-finement de fleurs et insectes de couleurs variées.                        |","| 587. POMMEAU DE CANNE, décoré très-finement de fleurs et insectes de couleurs variées.                        |",BO0624_81745,"BO0624_81745||587||| 587. POMMEAU DE CANNE, décoré très-finement de fleurs et insectes de couleurs variées.                        |",False
607,588,VAsE avec couvercle à décor très-délicat de fleurs et insectes de couleurs variées.                      |,| 588. VAsE avec couvercle à décor très-délicat de fleurs et insectes de couleurs variées.                      |,BO0624_81745,BO0624_81745||588||| 588. VAsE avec couvercle à décor très-délicat de fleurs et insectes de couleurs variées.                      |,False
608,589,TAsSE ET SOUCOUpe à décor de figures chinoises coloriées. Le bord intérieur de ces deux pièces est doré. |,| 589. TAsSE ET SOUCOUpe à décor de figures chinoises coloriées. Le bord intérieur de ces deux pièces est doré. |,BO0624_81745,BO0624_81745||589||| 589. TAsSE ET SOUCOUpe à décor de figures chinoises coloriées. Le bord intérieur de ces deux pièces est doré. |,False
609,590,STATUETTE sur un socle en bois noir. L'hiver.                                                            |,| 590. STATUETTE sur un socle en bois noir. L'hiver.                                                            |,BO0624_81745,BO0624_81745||590||| 590. STATUETTE sur un socle en bois noir. L'hiver.                                                            |,False
610,59,I. STATUETTE. Une femme avec panier de fleurs.                                                              |,| 59I. STATUETTE. Une femme avec panier de fleurs.                                                              |,BO0624_81745,BO0624_81745||59||| 59I. STATUETTE. Une femme avec panier de fleurs.                                                              |,False
611,592,GROUpE. Un petit amour écrivant et appuyé à un buste.                                                    |,| 592. GROUpE. Un petit amour écrivant et appuyé à un buste.                                                    |,BO0624_81745,BO0624_81745||592||| 592. GROUpE. Un petit amour écrivant et appuyé à un buste.                                                    |,False
612,593,"GROUPE, porcelaine blanche. Quatre petits amours, dont un à cheval sur une chèvre.                       |","| 593. GROUPE, porcelaine blanche. Quatre petits amours, dont un à cheval sur une chèvre.                       |",BO0624_81745,"BO0624_81745||593||| 593. GROUPE, porcelaine blanche. Quatre petits amours, dont un à cheval sur une chèvre.                       |",False
613,594,"GROUPE, porcelaine blanche. Saint Jérôme et un ange. Au pied du Saint, un lion. Ginori. Haut. 29 cent.   |","| 594. GROUPE, porcelaine blanche. Saint Jérôme et un ange. Au pied du Saint, un lion. Ginori. Haut. 29 cent.   |",BO0624_81745,"BO0624_81745||594||| 594. GROUPE, porcelaine blanche. Saint Jérôme et un ange. Au pied du Saint, un lion. Ginori. Haut. 29 cent.   |",False
614,595,"STATUETTE, porcelaine blanche. Mercure.                                                                  |","| 595. STATUETTE, porcelaine blanche. Mercure.                                                                  |

Ginori. Haut, 23 cent.",BO0624_81745,"BO0624_81745||595||| 595. STATUETTE, porcelaine blanche. Mercure.                                                                  |

Ginori. Haut, 23 cent.",False
615,596,"TASSE ET SOUCOUPE, avec décor de paysages en couleur rouge. Le bord est bleu avec ornements dorés.","596. TASSE ET SOUCOUPE, avec décor de paysages en couleur rouge. Le bord est bleu avec ornements dorés.

Ginori. Haut. 6 cent.",BO0624_81745,"BO0624_81745||596||596. TASSE ET SOUCOUPE, avec décor de paysages en couleur rouge. Le bord est bleu avec ornements dorés.

Ginori. Haut. 6 cent.",False
616,597,TAsSE ET SOUcOUpe analogues.,"597. TAsSE ET SOUcOUpe analogues.

Ginori. Haut. 8 cent",BO0624_81745,"BO0624_81745||597||597. TAsSE ET SOUcOUpe analogues.

Ginori. Haut. 8 cent",False
617,598,"DEUX MÉDAILLoNs de forme ovale. Portrait de Baldassare Franceschi, dit il Volterrano, et de Nanes Varplanen, dit Montago.","598. DEUX MÉDAILLoNs de forme ovale. Portrait de Baldassare Franceschi, dit il Volterrano, et de Nanes Varplanen, dit Montago.

Ginori. Long. 5 cent., larg. 4 cent.",BO0624_81745,"BO0624_81745||598||598. DEUX MÉDAILLoNs de forme ovale. Portrait de Baldassare Franceschi, dit il Volterrano, et de Nanes Varplanen, dit Montago.

Ginori. Long. 5 cent., larg. 4 cent.",False
618,599,GROUPE. Bacchus et un satyre lui faisant tomber dans la bouche le jus qu'il presse d'une grappe de raisin.,"599. GROUPE. Bacchus et un satyre lui faisant tomber dans la 2. bouche le jus qu'il presse d'une grappe de raisin.

Capodimonte. Haut. 28 cent Planche N. XVIII.",BO0624_81745,"BO0624_81745||599||599. GROUPE. Bacchus et un satyre lui faisant tomber dans la 2. bouche le jus qu'il presse d'une grappe de raisin.

Capodimonte. Haut. 28 cent Planche N. XVIII.",False
619,600,GROUPE en porcelaine blanche. Quatre figures se réchauffant,"600. GROUPE en porcelaine blanche. Quatre figures se réchauffant

Saxe. Haut. 18 cent.",BO0624_81745,"BO0624_81745||600||600. GROUPE en porcelaine blanche. Quatre figures se réchauffant

Saxe. Haut. 18 cent.",False
620,60,"I. TAsse avec couvercle et soucoupe, à décor d'animaux et fleurs de couleurs variées.","- 60I. TAsse avec couvercle et soucoupe, à décor d'animaux et fleurs de couleurs variées.

Saxe. Haut. 15 cent",BO0624_81745,"BO0624_81745||60||- 60I. TAsse avec couvercle et soucoupe, à décor d'animaux et fleurs de couleurs variées.

Saxe. Haut. 15 cent",False
621,602,"PLAT ovale. Au centre, en couleur rouge, de gracieux petits amours. Bord doré.","602. PLAT ovale. Au centre, en couleur rouge, de gracieux petits amours. Bord doré.

Saxe. Long. 32 cent., larg. 23 cent.",BO0624_81745,"BO0624_81745||602||602. PLAT ovale. Au centre, en couleur rouge, de gracieux petits amours. Bord doré.

Saxe. Long. 32 cent., larg. 23 cent.",False
622,603,"CHANDELIER en biscuit avec ornements blancs en relief, sur fond bleu-ciel.","603. CHANDELIER en biscuit avec ornements blancs en relief, sur fond bleu-ciel.

Adams. Haut. 12 cent",BO0624_81745,"BO0624_81745||603||603. CHANDELIER en biscuit avec ornements blancs en relief, sur fond bleu-ciel.

Adams. Haut. 12 cent",False
623,604,"PLAT, à décor d'oiseaux et fleurs de couleurs variées, sur le bord, de légers rinceaux dorés. Au revers, marque: ancre","604. PLAT, à décor d'oiseaux et fleurs de couleurs variées, sur le bord, de légers rinceaux dorés. Au revers, marque: ancre",BO0624_81745,"BO0624_81745||604||604. PLAT, à décor d'oiseaux et fleurs de couleurs variées, sur le bord, de légers rinceaux dorés. Au revers, marque: ancre",False
624,2,ell Olo,2. ell Olo,BO0624_81745,BO0624_81745||2||2. ell Olo,False
625,3,à un feu.,"3. à un feu.

Chelsea. Diam. 30 cent",BO0624_81745,"BO0624_81745||3||3. à un feu.

Chelsea. Diam. 30 cent",False
626,605,"JaTTe avec grand cuiller, à décor de fleurs en rouge et or. Fabrique incertaine. Diam. 22 cent.","605. JaTTe avec grand cuiller, à décor de fleurs en rouge et or. Fabrique incertaine. Diam. 22 cent.",BO0624_81745,"BO0624_81745||605||605. JaTTe avec grand cuiller, à décor de fleurs en rouge et or. Fabrique incertaine. Diam. 22 cent.",False
627,606,"STATUETTE. Une bergère ayant une brebis à ses pieds. Fabrique de Charles Théodore à Frankenthal. Haut, 15 cent.","606. STATUETTE. Une bergère ayant une brebis à ses pieds. Fabrique de Charles Théodore à Frankenthal. Haut, 15 cent.",BO0624_81745,"BO0624_81745||606||606. STATUETTE. Une bergère ayant une brebis à ses pieds. Fabrique de Charles Théodore à Frankenthal. Haut, 15 cent.",False
628,607,GROUPE. Jeune femme assise offrant une fleur à un berger. Tréviso. Haut. 12 cent.,607. GROUPE. Jeune femme assise offrant une fleur à un berger. Tréviso. Haut. 12 cent.,BO0624_81745,BO0624_81745||607||607. GROUPE. Jeune femme assise offrant une fleur à un berger. Tréviso. Haut. 12 cent.,False
629,608,THétÈRE à décor de deux paons et deux papillons de couleurs variées. Les deux éxtrémités du manche de la théière finissent par des mascarons en relief.,"608. THétÈRE à décor de deux paons et deux papillons de couleurs variées. Les deux éxtrémités du manche de la théière finissent par des mascarons en relief.

Naples. Giustiniani. Haut. 20 cent.",BO0624_81745,"BO0624_81745||608||608. THétÈRE à décor de deux paons et deux papillons de couleurs variées. Les deux éxtrémités du manche de la théière finissent par des mascarons en relief.

Naples. Giustiniani. Haut. 20 cent.",False
630,609,"PoRTE-BIJoux, représentant une Néréide et un Triton qui soutiennent une coquille.","609. PoRTE-BIJoux, représentant une Néréide et un Triton qui soutiennent une coquille.

Capodimonte. Haut. I5 cent. Planche N. XVIII.",BO0624_81745,"BO0624_81745||609||609. PoRTE-BIJoux, représentant une Néréide et un Triton qui soutiennent une coquille.

Capodimonte. Haut. I5 cent. Planche N. XVIII.",False
631,6,"I0. GROUPE, porcelaine blanche. Deux jeunes Satyres portant un tonneau. Socle en bois.","- 6I0. GROUPE, porcelaine blanche. Deux jeunes Satyres portant un tonneau. Socle en bois.

Venise. Haut. 27 cent.",BO0624_81745,"BO0624_81745||6||- 6I0. GROUPE, porcelaine blanche. Deux jeunes Satyres portant un tonneau. Socle en bois.

Venise. Haut. 27 cent.",False
632,6,I1. STATUETTE. La Renommée.,"- 6I1. STATUETTE. La Renommée.

Saxe. Haut. 12 cen",BO0624_81745,"BO0624_81745||6||- 6I1. STATUETTE. La Renommée.

Saxe. Haut. 12 cen",True
633,612,GROUPE en porcelaine blanche. Une Néréide et deux Tritons et plusieurs coquilles.,"612. GROUPE en porcelaine blanche. Une Néréide et deux Tritons et plusieurs coquilles.

Ginori. Haut. 20 cent.

<!-- image -->
## TAPISSERIE ET ÉTOFFES

MEUBLES

ET OBJETS D'AMEUBLEMENT

OBJETS DIVERS
<!-- image -->

## TAPISSERIE ET ETOFFES

## MEUBLES

ET OBJETS D'AMEUBLEMENT

## OBJETS DIVERS

## Tapisserie et étoffes",BO0624_81745,"BO0624_81745||612||612. GROUPE en porcelaine blanche. Une Néréide et deux Tritons et plusieurs coquilles.

Ginori. Haut. 20 cent.

<!-- image -->
## TAPISSERIE ET ÉTOFFES

MEUBLES

ET OBJETS D'AMEUBLEMENT

OBJETS DIVERS
<!-- image -->

## TAPISSERIE ET ETOFFES

## MEUBLES

ET OBJETS D'AMEUBLEMENT

## OBJETS DIVERS

## Tapisserie et étoffes",False
634,613,SUrTE DE TREIZE TAPISSERIES formant le complément d'un Salon de Bruxelles exécutées par Leynier sur dessins de Teniers. XVII Siècle.,"613. SUrTE DE TREIZE TAPISSERIES formant le complément d'un Salon de Bruxelles exécutées par Leynier sur dessins de Teniers. XVII Siècle.
- A. GRANDE TAPISSERIE en soie (panneau), représentant une danse champêtre dans un riant paysage au bord de la mer. Au centre, trois couples de paysans et paysannes qui dansent au son d'un chalumeau joué par un homme debout sur un tonneau. A droite un groupe de six personnes dont deux debout et quatre assises, sois sur des chaises ou des tonneaux, en train de boire. A gauche, un homme appuyé sur la margelle d'un puits, etc.

PVD. BORGHT.

Haut. 4 m. 10 cent., larg. 3 m. 6s cent. Manche N. Xx

.B. 99. B.
- B. GRANDE TAPISSERIE en soie (panneau). Scène champêtre. Dans un gracieux paysage arrosé par une rivière, on voit, à gauche, sous de grands arbres, une chaumière et un puits près duquel une femme puise de l'eau et une autre lave de la vaisselle. Plusieurs autres figures de paysans, laboureurs, enfants et animaux ornent la scène. Sur le devant, des ustensiles divers; dans le fond, un troupeau.

D. L.

Haut. 4 m. 1o cent., larg. 2 m. 55 cent. Planche N. XXII.

- C. GRANDE TAPISSERIE en soie (panneau). La Pêche. A droite, un paysage avec des collines et un château; à gauche, la mer avec quantité de bateaux à voile de pêcheurs; sur le rivage, plusieurs pêcheurs sont en train de placer les poissons dans des paniers. Au premier plan, à droite, un groupe de trois figures et un chien, et du côté opposé un homme traînant une carriole chargée de poissons et fruits de mer.

B. 99. B. D. LEYNIERS.

Haut. 4 m. 10 cent., larg. 2 m. 10 cent.

- D. TAPISSERIE en soie (pilastre). L'Hiver. Groupe de trois figures sur une nappe de glâce. Un paysan debout est appuyé à un traîneau dans lequel est assise une villageoise tandis qu'un autre personnage est occupé à s'attacher ses patins; dans le fond, une forêt avec de grands arbres.

B. es. B.

D. L.

Haut. 4 m. 10 cent., larg. 90 cent.

Planche Ne

- E. TAPISSERIE analogue. L'Eté. Des moissonneurs dans un champ de blé, derrière lequel se déssinent des collines boisées. Au premier plan, un homme et une femme se donnant le bras saluent un vieillard qui joue du hautbois.

Haut, 4 m. 10 cent., larg. 90 cent.

B. e9. B.
- F. TAPISSERIE pareille. L'Automne. Intérieur d'un cabaret de village. L'hôte suspend une lampe à la muraille et l'hôtesse",BO0624_81745,"BO0624_81745||613||613. SUrTE DE TREIZE TAPISSERIES formant le complément d'un Salon de Bruxelles exécutées par Leynier sur dessins de Teniers. XVII Siècle.
- A. GRANDE TAPISSERIE en soie (panneau), représentant une danse champêtre dans un riant paysage au bord de la mer. Au centre, trois couples de paysans et paysannes qui dansent au son d'un chalumeau joué par un homme debout sur un tonneau. A droite un groupe de six personnes dont deux debout et quatre assises, sois sur des chaises ou des tonneaux, en train de boire. A gauche, un homme appuyé sur la margelle d'un puits, etc.

PVD. BORGHT.

Haut. 4 m. 10 cent., larg. 3 m. 6s cent. Manche N. Xx

.B. 99. B.
- B. GRANDE TAPISSERIE en soie (panneau). Scène champêtre. Dans un gracieux paysage arrosé par une rivière, on voit, à gauche, sous de grands arbres, une chaumière et un puits près duquel une femme puise de l'eau et une autre lave de la vaisselle. Plusieurs autres figures de paysans, laboureurs, enfants et animaux ornent la scène. Sur le devant, des ustensiles divers; dans le fond, un troupeau.

D. L.

Haut. 4 m. 1o cent., larg. 2 m. 55 cent. Planche N. XXII.

- C. GRANDE TAPISSERIE en soie (panneau). La Pêche. A droite, un paysage avec des collines et un château; à gauche, la mer avec quantité de bateaux à voile de pêcheurs; sur le rivage, plusieurs pêcheurs sont en train de placer les poissons dans des paniers. Au premier plan, à droite, un groupe de trois figures et un chien, et du côté opposé un homme traînant une carriole chargée de poissons et fruits de mer.

B. 99. B. D. LEYNIERS.

Haut. 4 m. 10 cent., larg. 2 m. 10 cent.

- D. TAPISSERIE en soie (pilastre). L'Hiver. Groupe de trois figures sur une nappe de glâce. Un paysan debout est appuyé à un traîneau dans lequel est assise une villageoise tandis qu'un autre personnage est occupé à s'attacher ses patins; dans le fond, une forêt avec de grands arbres.

B. es. B.

D. L.

Haut. 4 m. 10 cent., larg. 90 cent.

Planche Ne

- E. TAPISSERIE analogue. L'Eté. Des moissonneurs dans un champ de blé, derrière lequel se déssinent des collines boisées. Au premier plan, un homme et une femme se donnant le bras saluent un vieillard qui joue du hautbois.

Haut, 4 m. 10 cent., larg. 90 cent.

B. e9. B.
- F. TAPISSERIE pareille. L'Automne. Intérieur d'un cabaret de village. L'hôte suspend une lampe à la muraille et l'hôtesse",False
635,2,apporte un plat contenant un jambon.,"2. apporte un plat contenant un jambon.

Haut. 4 m. 10 cent., larg. 50 cent.

- G. AUTRE TAPISSERIE qui complète la série des saisons. Le Prin-",BO0624_81745,"BO0624_81745||2||2. apporte un plat contenant un jambon.

Haut. 4 m. 10 cent., larg. 50 cent.

- G. AUTRE TAPISSERIE qui complète la série des saisons. Le Prin-",False
636,2,temps. Un gars et une jeune villageoise cueillant des fleurs. B. es. B. D. L.,"2. temps. Un gars et une jeune villageoise cueillant des fleurs. B. es. B. D. L.

Haut, 4 m. 10 cent., larg. so cent.",BO0624_81745,"BO0624_81745||2||2. temps. Un gars et une jeune villageoise cueillant des fleurs. B. es. B. D. L.

Haut, 4 m. 10 cent., larg. so cent.",True
637,I,T. TAPISSERTE (pilastre). Paysage. Dans le fond un paysan et,"- IT. TAPISSERTE (pilastre). Paysage. Dans le fond un paysan et
- dans le premier plan un fumeur assis.

Haut. 4 m. 10 cent., larg. 70 cent.",BO0624_81745,"BO0624_81745||I||- IT. TAPISSERTE (pilastre). Paysage. Dans le fond un paysan et
- dans le premier plan un fumeur assis.

Haut. 4 m. 10 cent., larg. 70 cent.",False
638,I,"TAPISSERIE analogue à la précédente. Un paysage parsemé de quelques constructions. Sur le devant, une femme qui","- I. TAPISSERIE analogue à la précédente. Un paysage parsemé de quelques constructions. Sur le devant, une femme qui

Haut, 4 m. 10 cent., larg. 70 cent.

- lave un chaudron de cuivre, et dans le fond un paysan appuyé à un âne.
- L. IDEM. Paysage embelli d'un château et d'un châlet avec deux petites figures de femmes. Au devant de la scène, un pâtre
- surveille une truie et ses pourceaux.

Haut. 4 m. 10 cent., larg. So cent.

- M. IDEM. Paysage avec un moulin à vent, des maisons et plu-",BO0624_81745,"BO0624_81745||I||- I. TAPISSERIE analogue à la précédente. Un paysage parsemé de quelques constructions. Sur le devant, une femme qui

Haut, 4 m. 10 cent., larg. 70 cent.

- lave un chaudron de cuivre, et dans le fond un paysan appuyé à un âne.
- L. IDEM. Paysage embelli d'un château et d'un châlet avec deux petites figures de femmes. Au devant de la scène, un pâtre
- surveille une truie et ses pourceaux.

Haut. 4 m. 10 cent., larg. So cent.

- M. IDEM. Paysage avec un moulin à vent, des maisons et plu-",False
639,2,sieurs personnages. Au devant un patineur.,"2. sieurs personnages. Au devant un patineur.

B. é. B. D. L.

Haut. 4 m. 1o cent., larg, 50 cent

- N. IDEM. Un homme et une femme qui dansent, et un petit",BO0624_81745,"BO0624_81745||2||2. sieurs personnages. Au devant un patineur.

B. é. B. D. L.

Haut. 4 m. 1o cent., larg, 50 cent

- N. IDEM. Un homme et une femme qui dansent, et un petit",True
640,2,"chien. Dans le fond quelques arbres et une grange, avec des hommes occupés à décharger des sacs d'un charriot.","2. chien. Dans le fond quelques arbres et une grange, avec des hommes occupés à décharger des sacs d'un charriot.

Haut. 4 m. 10 cent., larg. 90 cent.
- O. IDEM. Au premier plan, un paysan conduit un âne charge de sacs et d'une hotte contenant une brebis, il est suivi d'un petit garçon portant un panier à son bras. Dans le fond on aperçoit les ruines d'un château et un arbre gigantesque.

В. eg. B. D. L.

Haut. 4 m. 10 cent., larg. 90 cent.",BO0624_81745,"BO0624_81745||2||2. chien. Dans le fond quelques arbres et une grange, avec des hommes occupés à décharger des sacs d'un charriot.

Haut. 4 m. 10 cent., larg. 90 cent.
- O. IDEM. Au premier plan, un paysan conduit un âne charge de sacs et d'une hotte contenant une brebis, il est suivi d'un petit garçon portant un panier à son bras. Dans le fond on aperçoit les ruines d'un château et un arbre gigantesque.

В. eg. B. D. L.

Haut. 4 m. 10 cent., larg. 90 cent.",True
641,6,I4. SIX COUSSINS ET UN PETIT TAPIS de table en soie jaune brodée à dessin de fleurs.,"- 6I4. SIX COUSSINS ET UN PETIT TAPIS de table en soie jaune brodée à dessin de fleurs.

XVIII Siècle.",BO0624_81745,"BO0624_81745||6||- 6I4. SIX COUSSINS ET UN PETIT TAPIS de table en soie jaune brodée à dessin de fleurs.

XVIII Siècle.",False
642,6,"I5. PARTIE D'UNE CHAPE en brocart, en plusieurs tons sur fond","- 6I5. PARTIE D'UNE CHAPE en brocart, en plusieurs tons sur fond
- d'argent.

XVI Siècle.",BO0624_81745,"BO0624_81745||6||- 6I5. PARTIE D'UNE CHAPE en brocart, en plusieurs tons sur fond
- d'argent.

XVI Siècle.",True
643,616,BorDurE en velour rouge avec broderie d'or.,"616. BorDurE en velour rouge avec broderie d'or.

XVI Siécle.",BO0624_81745,"BO0624_81745||616||616. BorDurE en velour rouge avec broderie d'or.

XVI Siécle.",False
644,617,"MrTRE d'Évêque, avec broderie en or sur fond d'argent.","617. MrTRE d'Évêque, avec broderie en or sur fond d'argent.

XVIII Siècle. Planche N. XXIV.",BO0624_81745,"BO0624_81745||617||617. MrTRE d'Évêque, avec broderie en or sur fond d'argent.

XVIII Siècle. Planche N. XXIV.",False
645,618,CouPoN en brocart de soie avec broderies en argent sur fond rouge.,"618. CouPoN en brocart de soie avec broderies en argent sur 2. fond rouge.

XVI Siècle.",BO0624_81745,"BO0624_81745||618||618. CouPoN en brocart de soie avec broderies en argent sur 2. fond rouge.

XVI Siècle.",False
646,619,"CoUVRE-LIT, en toile brodée en soie.","619. CoUVRE-LIT, en toile brodée en soie.

XVIII Siècle.",BO0624_81745,"BO0624_81745||619||619. CoUVRE-LIT, en toile brodée en soie.

XVIII Siècle.",False
647,620,MANTEAU DE LA VIERGE en soie avec broderies en soies de couleur sur fond blanc.,"620. MANTEAU DE LA VIERGE en soie avec broderies en soies de 2. couleur sur fond blanc.

XVIII Siècle.",BO0624_81745,"BO0624_81745||620||620. MANTEAU DE LA VIERGE en soie avec broderies en soies de 2. couleur sur fond blanc.

XVIII Siècle.",False
648,621,MANTEAU DE LA VIERGE analogue.,"621. MANTEAU DE LA VIERGE analogue.

aYlla siecle.",BO0624_81745,"BO0624_81745||621||621. MANTEAU DE LA VIERGE analogue.

aYlla siecle.",False
649,622,CoUVRE-CALICE en brocart de soie avec broderies en couleur. XVII Siècle.,622. CoUVRE-CALICE en brocart de soie avec broderies en couleur. 2. XVII Siècle.,BO0624_81745,BO0624_81745||622||622. CoUVRE-CALICE en brocart de soie avec broderies en couleur. 2. XVII Siècle.,False
650,623,CoUssIN en damas rouge recouvert d'une guipure.,"623. CoUssIN en damas rouge recouvert d'une guipure.

zyl siecle.",BO0624_81745,"BO0624_81745||623||623. CoUssIN en damas rouge recouvert d'une guipure.

zyl siecle.",False
651,624,TApis de table en velours à jardin.,"624. TApis de table en velours à jardin.

XVI Sidele.",BO0624_81745,"BO0624_81745||624||624. TApis de table en velours à jardin.

XVI Sidele.",False
652,624,"A. PLUVIAL en brocart de soie, fond rouge et dessin de fleurs en couleurs et ramages richement brochés d'or, avec galon en argent doré. B. DALMATIQUE, couvre-calice, étole et manipule en brocart de soie, dessins de fleurs et fruits sur fond blanc, galon carrespondant.","- 624 A. PLUVIAL en brocart de soie, fond rouge et dessin de fleurs en couleurs et ramages richement brochés d'or, avec galon en argent doré.

XVII Siècle. - 624 B. DALMATIQUE, couvre-calice, étole et manipule en brocart de soie, dessins de fleurs et fruits sur fond blanc, galon carrespondant.

XVII Siècle.

## Meubles

## et objets d'ameublement",BO0624_81745,"BO0624_81745||624||- 624 A. PLUVIAL en brocart de soie, fond rouge et dessin de fleurs en couleurs et ramages richement brochés d'or, avec galon en argent doré.

XVII Siècle. - 624 B. DALMATIQUE, couvre-calice, étole et manipule en brocart de soie, dessins de fleurs et fruits sur fond blanc, galon carrespondant.

XVII Siècle.

## Meubles

## et objets d'ameublement",True
653,625,"GRANDE PENDULE en boule avec ornement en bronze doré; dans le bas, figure de Diane. Au sommet figurine d'un petit amour assis. Cadran en bronze repoussé et doré. Socle correspondant. Epoque Louis XV.","625. GRANDE PENDULE en boule avec ornement en bronze doré; dans le bas, figure de Diane. Au sommet figurine d'un petit amour assis. Cadran en bronze repoussé et doré. Socle correspondant. Epoque Louis XV.",BO0624_81745,"BO0624_81745||625||625. GRANDE PENDULE en boule avec ornement en bronze doré; dans le bas, figure de Diane. Au sommet figurine d'un petit amour assis. Cadran en bronze repoussé et doré. Socle correspondant. Epoque Louis XV.",False
