catalogue_id,index,num,title,text,line_start
BO0624_81745,851,682,"STATUETTe en cire, représentant Vénus assise. Socle en bois.","682. STATUETTe en cire, représentant Vénus assise. Socle en bois.

Haut, 12 cent.",3262
BO0624_81745,852,683,"BénITIer en bronze doré de forme monumentale, décoré en corail et émail blanc. Dans l'intérieur le Baptême du Christ avec Dieu le Père et le Saint Esprit. Sur la base, la Naissance de l'enfant Jésus, le tout en corail. Très-beau travail Sicilien.","683. BénITIer en bronze doré de forme monumentale, décoré en corail et émail blanc. Dans l'intérieur le Baptême du Christ avec Dieu le Père et le Saint Esprit. Sur la base, la Naissance de l'enfant Jésus, le tout en corail. Très-beau travail Sicilien.

Planche N. XVI.

Haut. 34 cent., larg. 19 cent.",3265
BO0624_81745,853,684,"CHRIST EN IVOIRE, finement sculpté, sur croix d'ébène, avec de riches ornements d'argent aux trois extrémités.","684. CHRIST EN IVOIRE, finement sculpté, sur croix d'ébène, avec de riches ornements d'argent aux trois extrémités.

Haut de la fig. du Christ 45 cent.

<!-- image -->",3271
BO0624_81749,1,1,Cristo insultato e deriso dagli sgherri. Composizione di,"1. Cristo insultato e deriso dagli sgherri. Composizione di

Tavola. Alt. 0.86, largh. 0.57.

- molte figure a diversi colori.

## FRANZ FLORIS

(FRANZ DE VRIENELT, 1517-1570).",11
BO0624_81749,2,2,"Adone morente sostenuto da Venere, nel fondo a paesaggio.","2. Adone morente sostenuto da Venere, nel fondo a paesaggio.",21
BO0624_81749,3,2,Cupido piangente.,"2. Cupido piangente.

Tavola. Alt. 0.81, largh. 1.25.

## LAER

(PIETRO di, detto il BAMBOCCIO, 1590-1658).",22
BO0624_81749,4,3,"Interno di una stalla. Abbozzo. Tela. Alt. 0.40, largh. 0.52.","3. Interno di una stalla. Abbozzo. Tela. Alt. 0.40, largh. 0.52.",30
BO0624_81749,5,7,Ester.,"7. Ester.

## BRAMER

## (LEONARD, I595-1674).",31
BO0624_81749,6,4,"La visita di una dama ad un cavaliere armato, il quale la","4. La visita di una dama ad un cavaliere armato, il quale la

Tavola. Alt. 0.34, largh. O.3I.

- accoglie in ginocchio ai piedi di una scala.

## REMBRANDT (Scuola del)

(REMBRANDT HARMEUSZ VAN RIJN, 1606-1669).",37
BO0624_81749,7,5,"Scena biblica. Un patriarca riccamente vestito, contornato da tre personaggi. Tela. Alt. I.05, largh. 0.85.","5. Scena biblica. Un patriarca riccamente vestito, contornato da tre personaggi. Tela. Alt. I.05, largh. 0.85.",47
BO0624_81749,8,6,Mezza figura di un vecchio.,"6. Mezza figura di un vecchio.

## EECKHOUT

(GERBRANDT VAN DE, 1621-1674).

Tela. Alt. 1.60, largh. 2.1r

## BREENBERGH

(BARTOLOMEO, 1620-1660).",48
BO0624_81749,9,8,Giuseppe fa distribuire il frumento a suoi fratelli. Dipinto,8. Giuseppe fa distribuire il frumento a suoi fratelli. Dipinto,60
BO0624_81749,10,2,di grande effetto. Fu anche dipinto all'acquaforte dall'autore in collaborazione con Episcopio.,"2. di grande effetto. Fu anche dipinto all'acquaforte dall'autore in collaborazione con Episcopio.

Tela. Alt. 1.21, largh. 1.76.

Tela. Alt. o.61, largh. 0.47.

## POORTER

(WILLIAM VAN DE, allievo di REMBRANDT, 1635).",61
BO0624_81749,11,9,Davide a cavallo che ritorna trionfante colla testa di Golia.,"9. Davide a cavallo che ritorna trionfante colla testa di Golia.

Tela. Alt. 1.45, largh. 1.76.
## BOTH

(GIOVANNI, allievo di BROWER, 16I0-I65 I).",71
BO0624_81749,12,10,"Paesaggio con piante e figure. lavola. All. 0.71, largh. 1.03.","10. Paesaggio con piante e figure. lavola. All. 0.71, largh. 1.03.

## CUYP

(BENIAMINO, allievo di REMBRANDT, I6I2-1652).",78
BO0624_81749,13,11,"L'adorazione dei pastori. Bellissima composizione di molte lavola. Alt. 0.0o, largh. 0.00.","11. L'adorazione dei pastori. Bellissima composizione di molte lavola. Alt. 0.0o, largh. 0.00.",84
BO0624_81749,14,2,"figure, con gloria d'angeli.","2. figure, con gloria d'angeli.",85
BO0624_81749,15,12,"Interno di un'osteria. Gruppo di molte figure, maniera del","12. Interno di un'osteria. Gruppo di molte figure, maniera del",86
BO0624_81749,16,4,"Teniers. Tela. Alt. 0.36, largh. o.41.","4. Teniers. Tela. Alt. 0.36, largh. o.41.

## STEEN

(JEAN, 1626-1679).",87
BO0624_81749,17,13,"La compagnia allegra di J. Steen. Si scorgono su di un foglio di carta i resti del proverbio olandese. Quando i vecchi cantano i giovani fischiano. (Tal padre tal figlio). Segnato: Js incrociate. Tela. Alt. 1.04, lungh. I.30.","13. La compagnia allegra di J. Steen. Si scorgono su di un foglio di carta i resti del proverbio olandese. Quando i vecchi cantano i giovani fischiano. (Tal padre tal figlio). Segnato: Js incrociate. Tela. Alt. 1.04, lungh. I.30.

## VRIES

(1631-1657).",93
BO0624_81749,18,14,Paesaggio con bellissimo gruppo di piante ed un uomo,14. Paesaggio con bellissimo gruppo di piante ed un uomo,99
BO0624_81749,19,2,che s'arvia ad un cascinale preceduto da un cane. Firmato.,"2. che s'arvia ad un cascinale preceduto da un cane. Firmato.

Tavola, Alt. 0.46, largh. 0.62.

## MANS

(F. H., 1600-1677).",100
BO0624_81749,20,15,Paesaggio con nevicata.,"15. Paesaggio con nevicata.

Tela. Alt. 0.35, largh. 0.45.",108
BO0624_81749,21,21,Busto di un santo.,"21. Busto di un santo.

## NEVEU

(MATTEO, allievo di GERARD D'Ow, I647-1721).",111
BO0624_81749,22,16,Lezione di ballo.,16. Lezione di ballo.,117
BO0624_81749,23,I,NCOGNITO,"## INCOGNITO

(Secolo XVII).",119
BO0624_81749,24,17,Fiori e frutti in una guantiera sopra tavolo.,"17. Fiori e frutti in una guantiera sopra tavolo.

Lavagna. Alt. 0.40, largh. 0.54.

## Scuola fiamminga.

## BLES

(ENRICO METT di, detto il CIVETTA BOUVIGNES, 1480-1550).",123
BO0624_81749,25,18,Il prestidigitatore. Scena di numerose figure. Nel fondo,18. Il prestidigitatore. Scena di numerose figure. Nel fondo,133
BO0624_81749,26,2,"veduta d'una città, con un condannato alla Berlina. Quest'opera è contradistinta colla Civetta.","2. veduta d'una città, con un condannato alla Berlina. Quest'opera è contradistinta colla Civetta.

Tavola. Alt. 1.02, largh. 1.37.

## FRANC FLORIS

(1520-1570).",134
BO0624_81749,27,19,Orfeo in mezzo agli animali. Fondo a paesaggio.,"19. Orfeo in mezzo agli animali. Fondo a paesaggio.

Tavola. Alt. 0.36. largh. 0.46.

Tela. Alt. 0.36, largh. 0.4T.

## RUBENS",142
BO0624_81749,28,20,San Giovanni Evangelista in adorazione. Busto.,"20. San Giovanni Evangelista in adorazione. Busto.

Tavola. Alt. 0.39, largh. 0,28.

Tavola. Alt. 0.41, largh. 0.30.
## MIEL

(GIOVANNI detto BIEKE o GIOVANNI della vite, 1599-1664).",150
BO0624_81749,29,22,"Una rissa. Composizione di molte figure, con fondo di un","22. Una rissa. Composizione di molte figure, con fondo di un

Tela. Alt. 0.72, largh. 0.97.

- villaggio.

## VOS

(SIMONE di, allievo di RUBENS, 1603-1676).",159
BO0624_81749,30,23,"Coriolano a cavallo, coperto della sua armatura, seguito dalla","23. Coriolano a cavallo, coperto della sua armatura, seguito dalla",169
BO0624_81749,31,2,"sua armata, incontra sua madre che gli si getta ai piedi e lo scongiura di non dimenticare la sua patria. Bellissima composizione di colori brillanti. Rame. Alt. 0.53, largh. 0.70.","2. sua armata, incontra sua madre che gli si getta ai piedi e lo scongiura di non dimenticare la sua patria. Bellissima composizione di colori brillanti. Rame. Alt. 0.53, largh. 0.70.

## HELLEMONT

(MATTEO, allievo di TENIERS, 1650-1719).",170
BO0624_81749,32,24,"Festa campestre. Delle gentil donne visitano la festa, e","24. Festa campestre. Delle gentil donne visitano la festa, e",176
BO0624_81749,33,2,diversi gruppi di contadini intenti a giuocare e bere.,"2. diversi gruppi di contadini intenti a giuocare e bere.

lela. Alt. o.61, largh. 0.62

## BLOEMENN

(PETER VAN, 1657-1720).",177
BO0624_81749,34,25,"Paesaggio della campagna romana con ruine. Un pastore col greggie vicino ad uno stagno. Tela, Alt. 0.77, lungh. 0.86.","25. Paesaggio della campagna romana con ruine. Un pastore col greggie vicino ad uno stagno. Tela, Alt. 0.77, lungh. 0.86.

## GILLEMANS

(GIOV. PAOLO, 1672-1742).",185
BO0624_81749,35,26,Pesci. Lavoro accurato e firmato.,"26. Pesci. Lavoro accurato e firmato.

Tela. Alt. 0.77, largh. 0.63.",191
BO0624_81749,36,I,NCOGNITO,"## INCOGNITO

(Secolo xvII).",194
BO0624_81749,37,27,"Vanitas. Sopra un tavolo sono disposti un teschio coronato di fiori, un libro, una clessydra e un candelliere colla can-","27. Vanitas. Sopra un tavolo sono disposti un teschio coronato di fiori, un libro, una clessydra e un candelliere colla can-",198
BO0624_81749,38,2,dela spenta.,2. dela spenta.,199
BO0624_81749,39,28,Natura morta.,"28. Natura morta.

Tela. Alt. 0.48, largh. 0.64.

lavola. Alt. 0.57, largh. 0.60

## Scuola tedesca.

## (Secolo xv).",200
BO0624_81749,40,29,"La Vergine col Bambino, S. Gioachino e S. Anna contornati da santi e profeti. lavola. Alt. 0.90, 1argп. 0.54.","29. La Vergine col Bambino, S. Gioachino e S. Anna contornati da santi e profeti. lavola. Alt. 0.90, 1argп. 0.54.

## SCHÖNG AUER (Scuola del)

## (Secolo xv).",210
BO0624_81749,41,30,"La decapitazione di S. Caterina. Fondo a paesaggio con cielo d'oro. Tela. Alt. 0.74, largh. 0.50.","30. La decapitazione di S. Caterina. Fondo a paesaggio con cielo d'oro. Tela. Alt. 0.74, largh. 0.50.",216
BO0624_81749,42,31,San Cristoforo che attraversa il fiume col bambino sulle,31. San Cristoforo che attraversa il fiume col bambino sulle,217
BO0624_81749,43,3,spalle. Fondo di marina e di monti.,"3. spalle. Fondo di marina e di monti.

Tavola. Alt. 0.46, largh. 0.56.

## DURER (Scuola del)",218
BO0624_81749,44,32,Cristo nell'andare al Calvario cade sotto il peso della croce e S. Veronica gli asciuga il volto. Composizione di molte figure. (Esiste l'incisione di A. Durer).,"32. Cristo nell'andare al Calvario cade sotto il peso della croce e S. Veronica gli asciuga il volto. Composizione di molte figure. (Esiste l'incisione di A. Durer).

Tavola. Alt. 0.79, largh. 0.57.
## KRANACH

(LUKAS, 1472-1553).",224
BO0624_81749,45,33,Ritratto di donna in ricco costume. Busto.,"33. Ritratto di donna in ricco costume. Busto.

lavola. Alt. 0.00, lalgh. 0.51.

## HAMILTON

(PH. FERD. VON, 1664-1750).",231
BO0624_81749,46,34,Cane in ferma.,"34. Cane in ferma.

Lela. Alt. 0.07, largn. 0.00.

- 34 bis. Cane in ferma. Tela pendant al precedente.

## QUERFURT

(AUGUST., 1606-1761).",239
BO0624_81749,47,35,Una zebra assalita da due tigri. Fondo a paesaggio.,35. Una zebra assalita da due tigri. Fondo a paesaggio.,249
BO0624_81749,48,1,"ela. Alt. 0.82, Iargh. 0.71.","1ela. Alt. 0.82, Iargh. 0.71.

## MENGS

(RAFFAELE, 1728-1779).",251
BO0624_81749,49,36,Ritratto di un giovane suonatore di violoncello.,"36. Ritratto di un giovane suonatore di violoncello.

Tela. Alt. 0.56, largh. 0.49.

## Scuola spagnuola.

## RIBERA

(Detto lo SPAGNOLETTO, 1588-1656).",257
BO0624_81749,50,37,Il Dio Pane che insegue la ninfa Liringa in riva ad uno stagno.,"37. Il Dio Pane che insegue la ninfa Liringa in riva ad uno stagno.

Tela. Alt. 0.97, largh. 0,74.",267
BO0624_81749,51,38,Giobbe sul letamaio accostato da due suoi amici. A destra le iniziali G. R.,"38. Giobbe sul letamaio accostato da due suoi amici. A destra le iniziali G. R.

## ZURBARAN

(FRANCESCO, attribuito, 1598-1662)",270
BO0624_81749,52,39,San Francesco che riceve le stimmate.,"39. San Francesco che riceve le stimmate.

Tela. Alt. 0.32, largh. 0.20.",276
BO0624_81749,53,I,NCOGNITO,"## INCOGNITO

(Secolo xvII).",194
BO0624_81749,54,40,"Un pezzente. Busto. Senza cornice. Tela, Alt. 0.72, largh. 0.54-","40. Un pezzente. Busto. Senza cornice. Tela, Alt. 0.72, largh. 0.54-

## Scuola francese.

## CLOUET

(JANET, attribuito, 1500-1572).",284
BO0624_81749,55,41,Ritratto di Maria Stuarda. Busto. Senza cornice.,"41. Ritratto di Maria Stuarda. Busto. Senza cornice.

Tavola. Alt. 0.52, largh. 0.40.

## SCHUPPEN

(GIACOBBE VAN, allievo di N. LARGILLIÉRE, I669-1751).",292
BO0624_81749,56,42,"Ritratti di una famiglia. Gruppo di 4 figure, di cui una che suona la ghitarra, l'altra in ricco costume di Luigi XIV e una ragazza che danza. Tela, firmato: Jacobus Van Schuppen. Pinxit, 1703. Tela, Alt. 0.95, largh. 1.28.","42. Ritratti di una famiglia. Gruppo di 4 figure, di cui una che suona la ghitarra, l'altra in ricco costume di Luigi XIV e una ragazza che danza. Tela, firmato: Jacobus Van Schuppen. Pinxit, 1703. Tela, Alt. 0.95, largh. 1.28.",300
BO0624_81749,57,I,NCOGNITI,"## INCOGNITI

(Secolo xVII).",302
BO0624_81749,58,43,Ritratto d'un giovane principe di Casa Savoja; mezza figura,43. Ritratto d'un giovane principe di Casa Savoja; mezza figura,306
BO0624_81749,59,2,con armatura e collare dell'Annunciata.,"2. con armatura e collare dell'Annunciata.

Tela. Alt. 0.64, largh. 0.53.

Tela. Alt. 1.26, largh. I.40,",307
BO0624_81749,60,44,Interno di una stalla.,"44. Interno di una stalla.

## RIGAUD

(HYACIUTHE, I659-1743).",312
BO0624_81749,61,45,Ritratto di Luigi XVIII a mezza figura.,"45. Ritratto di Luigi XVIII a mezza figura.

Tela. Alt. 0.80, largh. 0.64

Lela. Alt. 0.39, largh. 0.20

(Secolo xIx).

- Bozzetto.",318
BO0624_81749,62,46,Paesaggio.,"46. Paesaggio.

## Scuola bisantina.",327
BO0624_81749,63,47,Madonna col Bambino. Fondo d'oro. Senza cornice.,"47. Madonna col Bambino. Fondo d'oro. Senza cornice.

lavola. Alt. 0.04, largh. 0.51",331
BO0624_81749,64,48,S. Michele Arcangelo. Dipinto su fondo oro.,"48. S. Michele Arcangelo. Dipinto su fondo oro.

Tavola. Alt. 0.36, largh. 0.28.",335
BO0624_81749,65,49,"La Natività. Questo dipinto è molto interessante per le numerose figure e per il fondo di paesaggio. Il paesaggio è già eseguito nella maniera toscana del secolo xv, mentre che le figure sono ancora di stile bisantino.","49. La Natività. Questo dipinto è molto interessante per le numerose figure e per il fondo di paesaggio. Il paesaggio è già eseguito nella maniera toscana del secolo xv, mentre che le figure sono ancora di stile bisantino.

Tavola. Alt. 0,57, largh. 0.78.

## Scuola toscana.",339
BO0624_81749,66,I,N COGNITO,"## IN COGNITO

(Secolo xv)",345
BO0624_81749,67,50,La Madonna addolorata.,"50. La Madonna addolorata.

Tela. Alt. 0.52, largh. 0.46

lavola. Alt. 0.52, 1arg1, 0.33
- cedente.

## SALVIATI

(FRANCESCO RossI, detto, 1510-1563).",349
BO0624_81749,68,51,"Giovin donna in costume romano che travasa del nettare. Tavola. Alt. 0.73, largh. 0.57.","51. Giovin donna in costume romano che travasa del nettare. Tavola. Alt. 0.73, largh. 0.57.

## ALLORI

(AUGUSTO detto BRONZINO, 150I-1572).",360
BO0624_81749,69,52,"Ritratto di Eleonora di Toledo in ricco costume fiorentino,","52. Ritratto di Eleonora di Toledo in ricco costume fiorentino,

Tavola. Alt. 0.84, largh. 0.64.

- mezza figura.

## Scuola romana.

## VASARI

(GIORGIO, I512-1574).",366
BO0624_81749,70,53,"Gruppo allegorico. La Giustizia, la Gloria e la Libertà.","53. Gruppo allegorico. La Giustizia, la Gloria e la Libertà.

Tavola. Alt. 0.53, largh. 0.43.

## PIETRO DA CORTONA

(BERETTINI, 1596-1669).",378
BO0624_81749,71,54,Giuseppe che si fa riconoscere da suoi fratelli.,"54. Giuseppe che si fa riconoscere da suoi fratelli.

Tela. Alt. 1.19, largh. 1.70.

- 54 bis. Rebecca data in isposa a Giacobbe. Tela pendant al pre-

## Scuola padovana.

MANTEGNA (Maniera del) (Secolo xv).",386
BO0624_81749,72,55,Madonna col Bambino.,"55. Madonna col Bambino.

Tavola. Alt. 0.67, largh. 0.45.",396
BO0624_81749,73,56,S. Bernardino. Busto di profilo a sinistra.,"56. S. Bernardino. Busto di profilo a sinistra.

Tavola. Alt. 0.38, largh. 0.29.",399
BO0624_81749,74,I,NCOGNITO,"## INCOGNITO

(Secolo xv).",403
BO0624_81749,75,57,S. Pietro martire.,"57. S. Pietro martire.

Tavola. Alt. 0.95, largh. 0.64.

## Scuola veneziana.

## CATENA

(VINCENZO, attribuito, 1531).",407
BO0624_81749,76,58,La circoncisione. Gruppo di molte figure con fondo a,"58. La circoncisione. Gruppo di molte figure con fondo a

Tela. Alt. 0.78, largh. 1.14.

- paesaggio. Buonissima conservazione.

## BISSOLO

(PIETRO FRANCESCO, scuola di GIOv. BELLINI, I530).",417
BO0624_81749,77,59,"La Madonna col Bambino, S. Caterina e S. Agostino. Dietro della S. Caterina, veduta di bel paesaggio.","59. La Madonna col Bambino, S. Caterina e S. Agostino. Dietro della S. Caterina, veduta di bel paesaggio.

Tela. Alt. 0.03, larghi. t10

## TINTORETTO

(GIACOMO ROBUSTI, I512-1594).",427
BO0624_81749,78,60,La deposizione della croce. Gruppo formato da Cristo,60. La deposizione della croce. Gruppo formato da Cristo,435
BO0624_81749,79,2,"morto sostenuto dalla Vergine e da un angelo, con S. Giovanni e la Maria Maddalena. Lavoro interessante ed in perfetta conservazione. Tela. Alt. 1.26, largh. 1,64.","2. morto sostenuto dalla Vergine e da un angelo, con S. Giovanni e la Maria Maddalena. Lavoro interessante ed in perfetta conservazione. Tela. Alt. 1.26, largh. 1,64.

ean Tavola 1.
## PAOLO VERONESE

PAOLO CALIARI, detto, 1528-1588).",436
BO0624_81749,80,61,Ritratto di un pittore (busto). Affresco su muro segato.,"61. Ritratto di un pittore (busto). Affresco su muro segato.

All. 0.43, 1A121. 0.37

(Secolo xvI).",443
BO0624_81749,81,62,L'adorazione dei pastori.,"62. L'adorazione dei pastori.

Tela su tavola. Alt. 0.59, largh. 0.4t.",449
BO0624_81749,82,I,NCOGNITO,"## INCOGNITO

(Secolo xvI).",453
BO0624_81749,83,63,"Madonna col Bambino in grembo, S. Giovannino e S. Caterina. Ricca cornice.","63. Madonna col Bambino in grembo, S. Giovannino e S. Caterina. Ricca cornice.

## PIAZZETTA

(GIOV. BATTA, 1683-1754).",457
BO0624_81749,84,64,Eleazar e Rebecca al pozzo. Bellissima opera,"64. Eleazar e Rebecca al pozzo. Bellissima opera

Tela. Alt. 1.02, largh. 1.37. Vedi Tavola II.

- di perfetta conservazione.
- 64 bis. Giuditta colla spada alla mano implora dal cielo il coraggio di compire la sua missione. A sinistra Oloferne addormentato. Tela pendant alla precedente.

## TIEPOLO

(LORENZO - Secolo xVII-XVIII).",463
BO0624_81749,85,65,Gesù coronato di spini.,"65. Gesù coronato di spini.

Tavola, Alt. 0.59, largh. 0.42.",474
BO0624_81749,86,66,Gesù al Calvario che cade sotto la croce. Tavola pendant alla precedente.,"66. Gesù al Calvario che cade sotto la croce. Tavola pendant alla precedente.

Tavola. Alt. 0.34, largh. 0.28.
## Scuola lombarda.

## LEONARDO (Maniera di)

(Secolo xv-xvI).",478
BO0624_81749,87,67,La Madonna che adora il Bambino posato su di un para-,67. La Madonna che adora il Bambino posato su di un para-,487
BO0624_81749,88,2,petto. Da una finestra si vede un fondo a paesaggio con due figure di donne nude in adorazione.,"2. petto. Da una finestra si vede un fondo a paesaggio con due figure di donne nude in adorazione.

Tavola. Alt. 0.55, largh. 0.43.

## LUINI

(BERNARDINO, 1460-1535).",488
BO0624_81749,89,68,"La Natività. La Madonna con S. Giuseppe, S. Caterina e S. Antonio in adorazione del Bambino. Fondo a paesaggio.","68. La Natività. La Madonna con S. Giuseppe, S. Caterina e S. Antonio in adorazione del Bambino. Fondo a paesaggio.",496
BO0624_81749,90,2,Nello zoccolo avvi la data e l'iscrizione seguente :,"2. Nello zoccolo avvi la data e l'iscrizione seguente :

<!-- image -->

Questo affresco, riportato su tavola, esisteva anticamente in Locarno nella casa Basilieri.

Alt. 1.78, largh. 1.24. Vedi Tavola III.

## GIANPETRINO (Maniera del)

(Secolo xvI).",497
BO0624_81749,91,69,Cristo che porta la croce.,"69. Cristo che porta la croce.

## PROCACCINO

(GIULIO CESARE, 1548-1626).",509
BO0624_81749,92,70,La deposizione. Bozzetto.,"70. La deposizione. Bozzetto.

lavola. Alt. 0.05, largh. 0.45

Tela. Alt. 0.73, largh. 0.60",515
BO0624_81749,93,I,NCOGNITO,"## INCOGNITO

(Secolo XVII).",119
BO0624_81749,94,71,Giovine gentiluomo in ricco costume. Figura intera in piedi. Appoggiato ad un cancello del quale si scorge in lonta-,71. Giovine gentiluomo in ricco costume. Figura intera in piedi. Appoggiato ad un cancello del quale si scorge in lonta-,524
BO0624_81749,95,2,nanza un paesaggio.,"2. nanza un paesaggio.

Tela. Alt. 2.05, largh. 1.36.

## CRESPI (Maniera del)

(GIO. BATTISTA, 1557-1633).",525
BO0624_81749,96,72,Busto d'uomo. Studio dal vero. Senza cornice.,"72. Busto d'uomo. Studio dal vero. Senza cornice.

Tavola. Alt. 0.42, largh. 0.36.

## LONDONIO

(FRANCESCO, 1723-1783).",533
BO0624_81749,97,73,"Soggetto pastorizio, con fondo di paesaggio.","73. Soggetto pastorizio, con fondo di paesaggio.

Tela. Alt. 0.96, largh. 0.78.

## BERTINI

(GIUSEPPE, prof. comm., vivente).",541
BO0624_81749,98,74,La Madonna col Bambino in grembo. Disegno a carbon-,74. La Madonna col Bambino in grembo. Disegno a carbon-,549
BO0624_81749,99,2,cino entro cornice dorata e vetro.,"2. cino entro cornice dorata e vetro.

Cartone. Alt. 0.78, largh. 0.59.

## SCROSATI

(Secolo xIX).",550
BO0624_81749,100,75,Frutta. Trancio di cocomero. Firmato e datato 1867.,"75. Frutta. Trancio di cocomero. Firmato e datato 1867.

Tela. Alt. 0.20, largh. 0.29.",558
BO0624_81749,101,75,bis. Uva su di un piatto. Firmato e datato 1868.,"75 bis. Uva su di un piatto. Firmato e datato 1868.

Tela. Alt. 0.25, largh. 0.34.",562
BO0624_81749,102,76,Natura morta. Cartone firmato e datato 1865.,"76. Natura morta. Cartone firmato e datato 1865.

Cartone. Alt. 0.28, largh. 0.12

- 76 bis. Natura morta. Pendant al precedente.",565
BO0624_81749,103,I,NCOGNITO,"## INCOGNITO

(Milanese contemporaneo).",571
BO0624_81749,104,77,"Carlo V che raccoglie il pennello caduto a Tiziano. Abbozzo. Tela. Alt. 0.33, largh. 0.45.","77. Carlo V che raccoglie il pennello caduto a Tiziano. Abbozzo. Tela. Alt. 0.33, largh. 0.45.

## Scuola ferrarese.

GAROFOLO (Maniera del)

(Secolo XvI).",575
BO0624_81749,105,78,L'assunzione di M. V.,"78. L'assunzione di M. V.

Tavola centinata di alabastro. Alt. 0.87, largh. o.6I.

## Scuola bolognese.

## CARAVAGGIO

(MICHELANGELO AMERIGHI, 1569-1609).",583
BO0624_81749,106,79,Il suonatore. Mezza figura.,"79. Il suonatore. Mezza figura.

Tela. Alt. 0.70, largh. 0.56.

## Scuola genovese.",593
BO0624_81749,107,I,L PRETE GENOVESE,"IL PRETE GENOVESE

(BERNARDO STROzZI, detto, 158I-I644).",599
BO0624_81749,108,80,Martire cristiana a due terzi di figura.,"80. Martire cristiana a due terzi di figura.

lela. Alt. 1.00. laroh. 0.86.
## Scuola napoletana.

## SALVATOR ROSA

( I614-1673).",603
BO0624_81749,109,81,Paesaggio montuoso di bellissimo effetto con torrente ed un ponte. Numerose macchiette ed animali. Bellissima,81. Paesaggio montuoso di bellissimo effetto con torrente ed un ponte. Numerose macchiette ed animali. Bellissima,612
BO0624_81749,110,2,cornice antica in legno intagliato e dorato.,"2. cornice antica in legno intagliato e dorato.

Tela. Alt. 0.59, lungh. 0.83.",613
BO0624_81749,111,82,Prigioniero condotto ad un capitano sul campo di battaglia.,82. Prigioniero condotto ad un capitano sul campo di battaglia.,617
BO0624_81749,112,I,NCOGNITI,"## INCOGNITI

(Secolo xvII).",619
BO0624_81749,113,83,Il trionfo della religione con S. Ignazio di Lojola.,83. Il trionfo della religione con S. Ignazio di Lojola.,623
BO0624_81749,114,84,L'avaro. Mezza figura.,84. L'avaro. Mezza figura.,624
BO0624_81749,115,3,"Tela. Alt. 0.71, largh. 0.60.","3. Tela. Alt. 0.71, largh. 0.60.

Tela. Alt. 0.94, largh. 1.30.

Tela. Alt. 0.95, largh. 0.74.

## Scuole diverse.",625
BO0624_81749,116,I,NCOGNITI,## INCOGNITI,302
BO0624_81749,117,85,Ritratto di Donna Laura del Petrarca. Secolo xv.,"85. Ritratto di Donna Laura del Petrarca. Secolo xv.

Tavola. Alt. 0.45, largh. 0.32.",635
BO0624_81749,118,86,"Un vecchio seduto. Secolo xvIII. Tela. Alt. 0.27, largh. 0.40.","86. Un vecchio seduto. Secolo xvIII. Tela. Alt. 0.27, largh. 0.40.",639
BO0624_81749,119,87,"Marina. Secolo xIx. Cartone. Alt. 0.27, largh. 0.4I.","87. Marina. Secolo xIx. Cartone. Alt. 0.27, largh. 0.4I.",641
BO0624_81749,120,88,"Paesaggio alpestre. Secolo xIX. Tavola, Alt. 0.21, largh. 0.30.","88. Paesaggio alpestre. Secolo xIX. Tavola, Alt. 0.21, largh. 0.30.
<!-- image -->

## MAIOLICHE E PORCELLANE",643
BO0624_81749,121,89,"Vaso con coperchio per fiori in porcellana di Sassonia, de-","89. Vaso con coperchio per fiori in porcellana di Sassonia, de-",648
BO0624_81749,122,2,corato a fiori policromi. Epoca del punto.,2. corato a fiori policromi. Epoca del punto.,649
BO0624_81749,123,90,"Tazza da brodo con coperchio e piatto in porcellana, de-","90. Tazza da brodo con coperchio e piatto in porcellana, de-",650
BO0624_81749,124,4,corata a fiori policromi.,4. corata a fiori policromi.,651
BO0624_81749,125,91,Tre medaglioni in bistugio di Wegwood con figurine a rilievo bianche su fondo turchino.,91. Tre medaglioni in bistugio di Wegwood con figurine a rilievo bianche su fondo turchino.,652
BO0624_81749,126,92,Due statuette in porcellana del Giappone colorata.,92. Due statuette in porcellana del Giappone colorata.,653
BO0624_81749,127,93,"Tazza e sottotazza in porcellana di Sassonia, decorata a","93. Tazza e sottotazza in porcellana di Sassonia, decorata a",654
BO0624_81749,128,8,fiori policromi. Fabbrica Marcolini.,8. fiori policromi. Fabbrica Marcolini.,655
BO0624_81749,129,94,"Tazza e sottotazza in porcellana di Sassonia, con fiori a rilievo.","94. Tazza e sottotazza in porcellana di Sassonia, con fiori a rilievo.",656
BO0624_81749,130,95,"Gruppo in porcellana colorata di Sassonia, formato da un","95. Gruppo in porcellana colorata di Sassonia, formato da un",657
BO0624_81749,131,11,orso assalito da due cani.,11. orso assalito da due cani.,658
BO0624_81749,132,96,"Statuetta di donna in piedi, in porcellana di Sassonia co-","96. Statuetta di donna in piedi, in porcellana di Sassonia co-",659
BO0624_81749,133,13,lorata.,13. lorata.,660
BO0624_81749,134,97,"Due tazze e sottotazze in porcellana, decorata a paesaggio","97. Due tazze e sottotazze in porcellana, decorata a paesaggio",661
BO0624_81749,135,15,con cigni.,15. con cigni.,662
BO0624_81749,136,98,Statuetta piccola giapponese in porcellana colorata.,98. Statuetta piccola giapponese in porcellana colorata.,663
BO0624_81749,137,99,"Tabacchiera in porcellana, con figure ed ornati a rilievo","99. Tabacchiera in porcellana, con figure ed ornati a rilievo",664
BO0624_81749,138,2,dorati.,2. dorati.,665
BO0624_81749,139,100,"Piatto in porcellana della China, decorata a fiori policromi e oro.","100. Piatto in porcellana della China, decorata a fiori policromi e oro.",666
