catalogue_id,prev_num,current_num,title,excerpt,line_start
BO0624_81749,12,211,Tappeto orientale a disegni policromi con frangia a due lati.,211. Tappeto orientale a disegni policromi con frangia a due lati....,837
BO0624_81749,211,14,"Alt. 4.—, largh. 4.—",14. Paesaggio con bellissimo gruppo di piante ed un uomo...,99
BO0624_83627,6,1712,- 1793. - Venise.,1712. - 1793. - Venise....,91
BO0624_83627,1712,7,"- Monuments en ruine, au bord de la mer.","## 7 - Monuments en ruine, au bord de la mer.  Sur le devant, des piédestaux surmontés de colonnes brisées; au second plan, une arcade en ruine; deux pêcheurs, l'un tenant une perche, l'autre portant ...",93
BO0624_83627,7,1636,- 1695. - Utrecht.,1636. - 1695. - Utrecht....,105
BO0624_83627,1636,8,-- Des Canards.,"## 8 -- Des Canards.  Des canards et leurs petits prennent leurs ébats dans une mare, au-dessus un sansonnet effrayé fuit vers la gauche.  Toile. Haut., 79 cent.; larg., 63 cent. ## HUYSUM  (JAN VAN...",107
BO0624_83627,8,1682,- 1749. - Amsterdam.,1682. - 1749. - Amsterdam....,116
BO0624_83627,1682,9,— Vase de fleurs.,"9 — Vase de fleurs.  Des roses, des oreilles d'ours, des jacinthes, des fleurs de pavot, des iris, des tulipes, etc., etc., dans un vase, orné de bas-reliefs et posé sur une console de marbre, au pied...",118
BO0624_83627,10,1612,- I671. - La Haye.,1612. - I671. - La Haye....,158
BO0624_83627,1612,12,- Portraits d'une famille hollandaise.,"## 12 - Portraits d'une famille hollandaise.  Dans un paysage, au pied de quelques rochers couverts d'arbustes, le père est assis au centre, ayant à sa droite son fils aîné debout, à sa gauche, sa fem...",160
BO0624_83627,12,1513,ou 1619. - 1684. - Amsterdam.,1513 ou 1619. - 1684. - Amsterdam....,169
BO0624_83627,1513,3,Paysage au soleil couchant.,"3 - Marine.  Au premier plan, à droite, un monticule et, auprès d'un pieu enfoncé dans le sol, deux personnages dont l'un, assis, dessine un bateau de pêcheurs qui est au centre secoué par les vagues;...",36
BO0624_83627,3,1540,? - Forli.,1540? - Forli....,182
BO0624_83627,1540,14,- La Vierge et l'Enfant.,"## 14 - La Vierge et l'Enfant.  La Vierge, vue en pied, assise sur un trône, vêtue d'une robe rouge et d'un grand manteau bleu, un voile blanc sur la tête, tient dans ses bras l'Enfant Jésus.  Belle p...",184
BO0624_83627,14,1446,- 1524. - Citta della Pieve.,1446. - 1524. - Citta della Pieve....,195
BO0624_83627,1446,15,- La Vierge et l'Enfant Jésus.,"## 15 - La Vierge et l'Enfant Jésus.  La Vierge, assise sur un banc de pierre orné d'un bas-relief au dossier, la figure de trois quarts tournée vers la droite, un voile rose noué autour de la tête, v...",197
BO0624_83627,15,6,— Portrait d'une dame hollandaise.,"## 6 - Portrait d'homme.  De grandeur naturelle, vu jusqu'aux genoux, assis devant son bureau, il tient une lettre et a la main gauche appuyée sur un volume; la tête presque de face, coiffé d'une toqu...",76
BO0624_83627,6,1621,- 1673. - Delft.,1621. - 1673. - Delft....,224
BO0624_83627,1621,17,- Paysage. - Soleil couchant.,"## 17 - Paysage. - Soleil couchant.  De grands arbres s'élèvent épars au milieu d'un site accidenté; au premier plan, auprès d'un vieux bouleau à demi renversé, du gibier sous la garde d'un chien; à g...",226
BO0624_83627,18,9,— Vulcain remettant à Thétis des armes pour Achille.,"9 — Vase de fleurs.  Des roses, des oreilles d'ours, des jacinthes, des fleurs de pavot, des iris, des tulipes, etc., etc., dans un vase, orné de bas-reliefs et posé sur une console de marbre, au pied...",118
BO0624_83627,9,1625,• - 1682? - Harlem.:,1625• - 1682? - Harlem.:...,260
BO0624_83627,1625,20,- Paysage.,"20 - Paysage.  Un cours,d'eau au pied d'une colline boisée et verdoyante surmontée d'un château, en partie caché par de grands arbres.  Au centre, un chemin; à droite, une maison en pans de bois, sur ...",262
BO0624_83627,21,1579,- 1657. - Anvers.,1579. - 1657. - Anvers....,289
BO0624_83627,1579,22,- Les Lions.,"## 22 - Les Lions.  Dans un paysage, deux lions de grandeur naturelle, accouplés, marchent, vers la gauche, sur un terrain inégal, se détachant sur un ciel nuageux.  Superbe peinture qui a été regardé...",291
BO0624_83627,27,1620,- 1668. - Harlem.,1620. - 1668. - Harlem....,381
BO0624_83627,1620,28,- Chevaux à l'abreuvoir.,"## 28 - Chevaux à l'abreuvoir.  Au bord d'une rivière traversée par un pont en ruine, des palefreniers amènent leurs chevaux : l'un d'eux, sur un cheval blanc avec un jeune garçon monté en croupe, qui...",383
BO0624_83627,28,1853,"Bois. Haut., 34 cent.; larg., 47 cent.","1853.  Bois. Haut., 34 cent.; larg., 47 cent. ## WOUWERMAN  (PHILIPS)...",401
BO0624_83627,1853,29,- Halte de chasse.,"29 - Halte de chasse.  Une jeune femme, vêtue d'une robe jaune, montée sur un cheval et suivie de deux cavaliers, s'est arrêtée devant une auberge dont la façade est tapissée par un cep de vigne; l'un...",408
BO0624_83627,29,1785,- Genève.,1785. - Genève....,418
BO0624_83627,1785,30,— La Vierge et l'Enfant Jésus.,"## 30 — La Vierge et l'Enfant Jésus.  Belle copie sur porcelaine d'un tableau du  Corrège.  Haut., 34 cent.; larg., 26 cent.  ## ÉCOLE FRANÇAISE...",420
BO0624_83627,31,7,1862.1 5,"## 7 - Monuments en ruine, au bord de la mer.  Sur le devant, des piédestaux surmontés de colonnes brisées; au second plan, une arcade en ruine; deux pêcheurs, l'un tenant une perche, l'autre portant ...",93
BO0624_83627,7,33,— Le Retour du marché.,"33 — Le Retour du marché.  Bois. Haut., 27 cent.; larg., 21 cent.  ## CELLIER  (PAUL)...",447
BO0624_83627,34,36,"- Vue du Ooster Dock, à Amsterdam.","36 - Vue du Ooster Dock, à Amsterdam.  Bois. Haut., 38 cent.; larg., 53 cent.  ## DEVENTER  (W. A. VAN)...",462
BO0624_83627,50,52,— Le Partage du butin.,"52 — Le Partage du butin.  Bois. Haut., 6z cent.; larg., 96 cent.  ## MAISIAT  - 53 — Roses dans un vase en porcelaine du Japon; sur une table en bois, une - grappe de raisins et des pêches.  Bois. Ha...",571
BO0624_83627,52,54,- Roses dans un vase posé sur une petite table.,"54 - Roses dans un vase posé sur une petite table.  Bois. Haut., 45 cent.; larg., 37 cent.  ## ORTMANS  ( 1. )...",583
BO0624_83627,56,58,- Plage.,"58 - Plage.  A gauche, la mer; sur la droite, surmontés d'un château fort.  des rochers  Toile. Haut., 83 cent.; laig., 1 m. 07 cent.  ## SPRINGER...",602
BO0624_83627,59,57,"- Le Carnaval, à Venise.","57 - Le Carnaval, à Venise.  Une multitude de personnages costumés circulent sur la Piazetta; des dames, richement vêtues, sont montées sur les tribunes dressées devant le palais des doges.  Toile. Ha...",618
BO0624_83627,57,1843,## SPRINGER,1843. ## SPRINGER...,628
BO0624_83627,1843,60,"- Canal, à Amsterdam.","60 - Canal, à Amsterdam.  Bois. Haut., 44 cent.; larg., 61 cent.  ## WALDORP...",631
BO0624_83627,62,6,"volumes dorés sur tranches, reliure en veau.","## 6 - Portrait d'homme.  De grandeur naturelle, vu jusqu'aux genoux, assis devant son bureau, il tient une lettre et a la main gauche appuyée sur un volume; la tête presque de face, coiffé d'une toqu...",76
BO0624_83693,9,12,— Personnage Louis XIII.,## 12. — Personnage Louis XIII....,116
BO0624_83693,15,6,— Les fleurs des champs.,"## 6. — Le rocher de la Réserve.  Au milieu du flot bleu, les roches émergent brutales sous la grande clarté du soleil. Dans une passe, à droite, un bateau s'est engagé, monté par deux pêcheurs. Au fo...",71
BO0624_83693,6,17,- La Commère au bracelet.,"## 17. - La Commère au bracelet.  Elle est vue de trois quarts, presque de face, assise, les mains, les poignets, les oreilles, le cou chargés de bijoux. Elle est vêtue de noir, pléthorique et alourdi...",157
BO0624_83693,20,2,"(Un coin de Cavalcade sur les allées de Meilhan, 186I).","## 2. - Les belles compagnes de Straparole.  Dans le bois où le joyeux conteur vient chercher son inspiration, les belles filles sont assises et causent.  A droite, sur des pierres en guise de bancs, ...",36
BO0624_83693,2,21,- Le Chemineau.,## 21. - Le Chemineau....,190
BO0624_83693,50,5,I. - La femme au panier fleuri.,"## 5. - Roses blanches, Soucis et Mimosas.  Dans un vase de grès posé sur une table, le peintre, en magicien de la couleur, arrangé des soucis, des roses blanches, des mimosas, qui chantent sur la ver...",62
BO0624_83693,5,52,- Coquetterie.,## 52. - Coquetterie.  Signe à gauche en bas : Monticelli....,407
BO0624_83693,52,1,o1le. - Haut. : 39 cent.; Larg. : 27 cent.,1o1le. - Haut. : 39 cent.; Larg. : 27 cent....,411
BO0624_83693,1,53,- La femme au miroir.,## 53. - La femme au miroir.  Signé à gauche en bas : Monticelli.  Panneau. - Haut.: 35 cent. 1/2 ; Larg. : 28 cent....,413
BO0624_83693,70,7,I. - Les enfants et les chevres au bord d'une mare.,"## 7. - L'Église de Saint Maximin, dans le Var.  Dans la nef aux voûtes envolées, le soleil à travers les vitraux met sa poussière d'or, et dans la pénombre voici les figures des femmes en prières. A ...",79
BO0624_83693,7,72,- Cavaliers dans un défilé.,72. - Cavaliers dans un défilé.  Peinture de forme ovale appliquée sur cuivre.  Haut. : 16 cent.; 1/2. Larg. : 22 cent.  ## ÉCOLE FRANÇAISE....,533
BO0624_87738,4,3,"Die Gegenstände werden in dem Zustande versteigert, in welchem sie sich befinden, und kann nach erfolgtem Zuschlag keinerlei Reklamation berücksichtigt werden. Die im Katalog enthaltenen Angaben und Beschreibungen der zum Verkauf gestellten Gegenstände werden nicht gewährleistet.",3. Die Übernahme erfolgt sogleich mit dem Zuschlage....,7
BO0624_87738,3,6,Angegebene Maße verstehen sich bei Gemälden ohne Rahmen.,6. Angegebene Maße verstehen sich bei Gemälden ohne Rahmen....,10
BO0624_87738,6,5,"Bei Gegenständen, für welche seitens der Verkäufer Mindestpreise vorgeschrieben sind, wird für deren Rechnung bis zur Höhe dieser Preise mitgeboten.","5. Bei Gegenständen, für welche seitens der Verkäufer Mindestpreise vorgeschrieben sind, wird für deren Rechnung bis zur Höhe dieser Preise mitgeboten....",11
BO0624_87738,5,8,"Gesteigert wird mindestens um 1 Mk., über 100 um 5 Mk. Von der Reihenfolge wird nur ausnahmsweise abgewichen.","8. Gesteigert wird mindestens um 1 Mk., über 100 um 5 Mk. Von der Reihenfolge wird nur ausnahmsweise abgewichen....",12
BO0624_87738,8,8,Bei Streitigkeiten über den Zuschlag wird der betreffende Gegenstand noch einmal ausgeboten.,"8. Gesteigert wird mindestens um 1 Mk., über 100 um 5 Mk. Von der Reihenfolge wird nur ausnahmsweise abgewichen....",12
BO0624_87738,8,7,Ein Aufschlag zur Kaufsumme wird vom Käufer mit 5 % erhoben.,7. Ein Aufschlag zur Kaufsumme wird vom Käufer mit 5 % erhoben....,14
BO0624_87738,7,9,"Wenn zwei oder mehrere Personen zugleich ein und dasselbe Gebot abgeben,","9. Wenn zwei oder mehrere Personen zugleich ein und dasselbe Gebot abgeben,...",15
BO0624_87738,9,12,scheidet das Los. (Ges. v. 10. Juli 1902.),"12. scheidet das Los. (Ges. v. 10. Juli 1902.)  auf - Aufträge für Reflektanten,  <!-- image -->  täten etc. meist mit 5%, bei Kupferstichen und Büchern aber in der Regel mit 10% berechnet wird, die b...",16
BO0624_87738,12,2,14/15. B. 12 cm. Gerahmt.,"2. Diejenigen Käufer, welche am folgenden Tage zu zahlen wünschen, müssen eine an-...",6
BO0624_87738,2,1,"Kleine Marine. Signiert. H. 25 cm, B. 9 cm. G.-R.",1. Die Versteigerung geschieht gegen sofortige Zahlung in Deutscher Reichswährung....,5
BO0624_87738,3,2,"Landstrasse im Winter. H. 11 cm, B. 17 cm.","2. Diejenigen Käufer, welche am folgenden Tage zu zahlen wünschen, müssen eine an-...",6
BO0624_87738,2,4,"Alte Frau in nachdenklicher Stellung am Fenster. Rötelzeichnung, monogrammiert. H. 40 cm, B. 33 cm. Gerahmt.",4. gemessene Summe vor der Versteigerung deponieren....,8
BO0624_87738,13,16,"Brustbild eines jungen Mädchens in rosa Taille. Leinwand, signiert. H. 50 cm, B. 39 cm.","16. Brustbild eines jungen Mädchens in rosa Taille. Leinwand, signiert. H. 50 cm, B. 39 cm.  ## E. L. Plasz, München....",100
BO0624_87738,16,18,"Hochgebirgslandschaft mit Gletscher. Tuschzeichnung, signiert. H. 41 cm, B. 30 cm. Gerahmt.","18. Hochgebirgslandschaft mit Gletscher. Tuschzeichnung, signiert. H. 41 cm, B. 30 cm. Gerahmt....",104
BO0624_87738,18,17,"Felsige Abhänge in der Schweiz. Tuschzeichnung, signiert. H. 44 cm, B. 34 cm. Gerahmt.","17. Felsige Abhänge in der Schweiz. Tuschzeichnung, signiert. H. 44 cm, B. 34 cm. Gerahmt.  ## J. Widmann, München....",105
BO0624_87738,17,19,"Blick auf einen Strom. Pastell mit Künstlersignatur. H. 30 cm, B. 42 cm. S. R.","19. Blick auf einen Strom. Pastell mit Künstlersignatur. H. 30 cm, B. 42 cm. S. R.  ## Hans Best, München....",109
BO0624_87738,21,23,Weiblicher Profilkopf. Rötelzeichnung. Rund. Diam. 39. Gerahmt.,"23. Weiblicher Profilkopf. Rötelzeichnung. Rund. Diam. 39. Gerahmt.  ## Eugen John, Berlin....",122
BO0624_87738,27,2,28.,"2. Diejenigen Käufer, welche am folgenden Tage zu zahlen wünschen, müssen eine an-...",6
BO0624_87738,4,29,"Erwachendes junges Mädchen. Pastell. H. 26 cm, B. 34 cm.","29. Erwachendes junges Mädchen. Pastell. H. 26 cm, B. 34 cm....",145
BO0624_87738,29,2,Gerahmt.,"2. Diejenigen Käufer, welche am folgenden Tage zu zahlen wünschen, müssen eine an-...",6
BO0624_87738,2,30,"Junge Dame, sich in einem Handspiegel betrachtend. Rötelzeichnung. H. 36 cm, 46 cm. Gerahmt.","30. Junge Dame, sich in einem Handspiegel betrachtend. Rötelzeichnung. H. 36 cm, 46 cm. Gerahmt.  ## Albert Gartmann.  - Landleute vor ihrem Hause sitzend, in Unterhaltung. In Deckfarben - Blick auf a...",147
BO0624_87738,30,33,- 34.,- 33. - 34....,159
BO0624_87738,33,22,B. 57 cm.,22. B. 57 cm. - S. R. ## A. Mohrbutter....,161
BO0624_87738,22,35,"Blick auf eine von Bäumen umgebene Villa. Schönes Pastell mit der Signatur des Künstlers. H. 62 cm, B. 80 cm. G.-R.","35. Blick auf eine von Bäumen umgebene Villa. Schönes Pastell mit der Signatur des Künstlers. H. 62 cm, B. 80 cm. G.-R.  ## Otto H. Engel.  - Heimkehrende Fischer bei untergehender Sonne. Pastell, sig...",165
BO0624_87738,35,37,"Die Windmühle. Staffiert. Hübsches Bild auf Leinwand, signiert. H. 66 cm, B. 52 cm. S. R.","37. Die Windmühle. Staffiert. Hübsches Bild auf Leinwand, signiert. H. 66 cm, B. 52 cm. S. R.  ## K. Schellbach....",170
BO0624_87738,42,44,"Brustbild eines jungen Mädchens mit Lorbeerkranz. Leinwand, signiert. H. 62 cm, B. 48 cm. G.-R.","44. Brustbild eines jungen Mädchens mit Lorbeerkranz. Leinwand, signiert. H. 62 cm, B. 48 cm. G.-R.  ## E. Nelson.  ## Prof. H. Petersen, München.  - Winterlandschaft mit Holzbrücke über einen Fluss. ...",195
BO0624_87738,44,46,"Blumengarten im Sonnenschein. Prächtiges Aquarell, signiert. H. 33 cm, B. 49 cm. Gerahmt.","46. Blumengarten im Sonnenschein. Prächtiges Aquarell, signiert. H. 33 cm, B. 49 cm. Gerahmt....",207
BO0624_87738,46,2,"Leinwand, signiert. H. 60 cm, Siehe Reproduktion auf Tafel Ill.","2. Diejenigen Käufer, welche am folgenden Tage zu zahlen wünschen, müssen eine an-...",6
BO0624_87738,2,47,Parklandschaft mit ballspielender Gesellschaft. B. 97 cm. G.-R.,"47. Parklandschaft mit ballspielender Gesellschaft. B. 97 cm. G.-R.  ## Prof. Walter Firle, München.  - Weibliches Brustbild mit gefalteten Händen. Feines Bild. Holz, signiert. H. 48 cm, B. 31 cm. Sie...",209
BO0624_87738,47,49,"Fächertanz. auf Tafel IV. Holz, signiert. H. 44 cm, B. 30 cm. G.-R. Siehe Reproduktion","49. Fächertanz. auf Tafel IV. Holz, signiert. H. 44 cm, B. 30 cm. G.-R. Siehe Reproduktion...",219
BO0624_87738,50,49,cm.,"49. Fächertanz. auf Tafel IV. Holz, signiert. H. 44 cm, B. 30 cm. G.-R. Siehe Reproduktion...",219
BO0624_87738,49,52,Heidelandschaft bei aufgehendem Monde.,52. Heidelandschaft bei aufgehendem Monde....,229
BO0624_87738,59,61,"Szene auf einem Wohltätigkeits-Bazar. Tuschzeichnung, signiert. H. 34 cm, B. 53 cm. Gerahmt.","61. Szene auf einem Wohltätigkeits-Bazar. Tuschzeichnung, signiert. H. 34 cm, B. 53 cm. Gerahmt.  ## C. Kaltenmoser....",260
BO0624_87738,64,66,"Parforcejagd. Leinwand, signiert.","66. Parforcejagd. Leinwand, signiert. - Leinwand, signiert. H. 47 cm, B. 33 cm. - H. 31 cm, B. 38 cm.  ## A. Fink, München.  - Flache Landschaft mit Bäumen an einem Weiher. B. 35 cm. Leinwand, signier...",275
BO0624_87738,66,2,"signiert. H. 92 cm,","2. Diejenigen Käufer, welche am folgenden Tage zu zahlen wünschen, müssen eine an-...",6
BO0624_87738,2,68,"Salon mit Cake walk tanzendem Paar. Schöne Gouache, B. 95 cm. Gerahmt.","68. Salon mit Cake walk tanzendem Paar. Schöne Gouache, B. 95 cm. Gerahmt.  ## F. Gehrke....",287
BO0624_87738,70,3,"Pastell. H. 41 cm, B. 30 cm.",3. Die Übernahme erfolgt sogleich mit dem Zuschlage....,7
BO0624_87738,3,71,"Lachendes Mädchen. Pastell, signiert. H. 52 cm, B. 35 cm. Gerahmt.","71. Lachendes Mädchen. Pastell, signiert. H. 52 cm, B. 35 cm. Gerahmt.  ## G. Engelhardt....",296
BO0624_87738,78,2,"Hübsches, figurenreiches Bild. Holz signiert. H. 57 cm, B. 49 cm. Siehe Reproduktion auf Tafel II.","2. Diejenigen Käufer, welche am folgenden Tage zu zahlen wünschen, müssen eine an-...",6
BO0624_87738,2,79,"Garten mit blühenden Gesträuchen. Junges Mädchen als Staffage. signiert. H. 84 cm, B. 105 cm. S. R.","79. Garten mit blühenden Gesträuchen. Junges Mädchen als Staffage. signiert. H. 84 cm, B. 105 cm. S. R.  ## H. Böhmer, Düsseldorf....",329
BO0624_87738,81,2,"Blick auf eine Berliner Strasse. Aquarell, signiert. H. 45 cm,","2. Diejenigen Käufer, welche am folgenden Tage zu zahlen wünschen, müssen eine an-...",6
BO0624_87738,2,83,Berglandschaft mit schreiendem Hirsch.,83. Berglandschaft mit schreiendem Hirsch....,342
BO0624_87738,83,2,"Holz, signiert. H. 35 cm, B. 50 cm. G.-R.","2. Diejenigen Käufer, welche am folgenden Tage zu zahlen wünschen, müssen eine an-...",6
BO0624_87738,2,84,Frühlingslandschaft mit altem Schloss.,"84. Frühlingslandschaft mit altem Schloss. - H. 69 cm, B. 55 cm. G.-R.  ## E. Anders, Düsseldorf....",347
BO0624_87738,85,2,Abendläuten. B. 30 cm. Gerahmt.,"2. Diejenigen Käufer, welche am folgenden Tage zu zahlen wünschen, müssen eine an-...",6
BO0624_87738,2,4,"Leinwand,",4. gemessene Summe vor der Versteigerung deponieren....,8
BO0624_87738,5,89,- Reproduktion auf Tafel V.,"- 89. - Reproduktion auf Tafel V. - H. 40 cm, B. 54 cm....",357
BO0624_87738,89,97,Brustbild,97. Brustbild  ## E. Niczky....,360
BO0624_87738,97,86,"Sehnsucht. Junges Mädchen auf einer Gartenterrasse ins Weite blickend. Bildchen auf Leinwand, signiert. H. 43 cm, Sehr Siehe","86. Sehnsucht. Junges Mädchen auf einer Gartenterrasse ins Weite blickend. Bildchen auf Leinwand, signiert. H. 43 cm, Sehr Siehe  ## Otto H. Engel....",364
BO0624_87738,88,90,"Gebirgslandschaft mit Schafherde als Staffage. Regenstimmung. Holz, signiert.","90. Gebirgslandschaft mit Schafherde als Staffage. Regenstimmung. Holz, signiert.  ## H. Rüdisühli, München....",380
BO0624_87738,91,2,"Signiert. H. 26 cm, B. 33 cm. G.-R.","2. Diejenigen Käufer, welche am folgenden Tage zu zahlen wünschen, müssen eine an-...",6
BO0624_87738,2,92,"Holländische Fischerboote auf leicht bewegter see. Leinwand, signiert. AchtSiehe Reproduktion auf Tafel VII.","92. Holländische Fischerboote auf leicht bewegter see. Leinwand, signiert. AchtSiehe Reproduktion auf Tafel VII....",389
BO0624_87738,92,2,"eckig. H. 55 cm, B. 51 cm.","2. Diejenigen Käufer, welche am folgenden Tage zu zahlen wünschen, müssen eine an-...",6
BO0624_87738,2,93,Landschaft mit Rehen.,93. Landschaft mit Rehen....,394
BO0624_87738,93,2,"Holz, signiert. H. 29 cm, B. 37 cm. G.-R.","2. Diejenigen Käufer, welche am folgenden Tage zu zahlen wünschen, müssen eine an-...",6
BO0624_87738,2,4,", Pick auf it und andhiser an der faienischen Kute, Leiavand, signiert",4. gemessene Summe vor der Versteigerung deponieren....,8
BO0624_87738,4,95,"Wald-Inneres. signiert. H. 52 cm, B. 45 cm. Ein B. son GR Siehe Reproduktion auf Tafel Vil Vorzügliches Bild auf Leinwand G.-R.","95. Wald-Inneres. signiert. H. 52 cm, B. 45 cm. Ein B. son GR Siehe Reproduktion auf Tafel Vil Vorzügliches Bild auf Leinwand G.-R.  ## A. Müller-Cassel, Berlin.  - Dame in Promenadekostüm auf einem P...",403
BO0624_87738,95,98,"Zwei Pferde an einem Pflug. Feines Bildchen. Leinwand, signiert. H. 24 cm, B. 32 cm. G.-R.","98. Zwei Pferde an einem Pflug. Feines Bildchen. Leinwand, signiert. H. 24 cm, B. 32 cm. G.-R.  ## Karl von Kardorff, München....",415
BO0624_87738,99,2,"Leinwand,","2. Diejenigen Käufer, welche am folgenden Tage zu zahlen wünschen, müssen eine an-...",6
BO0624_87738,2,100,"Handwerker in Tokio. Aquarell. H. 13 cm, B. 17 cm. Gerahmt.","100. Handwerker in Tokio. Aquarell. H. 13 cm, B. 17 cm. Gerahmt.  ## W. von Plessen....",423
BO0624_87738,102,3,"Geflügel fütternd. Aquarell, signiert. Gerahmt.",3. Die Übernahme erfolgt sogleich mit dem Zuschlage....,7
BO0624_87738,3,103,"H. 24 cm, B. 29 cm.","103. H. 24 cm, B. 29 cm.  ## Albert Gartmann.  - H. 51 cm, B. einer 79 cm. Wiese wird Wäsche getrocknet. G.-R. Leinwand, signiert.  ## G. Schliwa.  - Bauernmädchen mit dem Sortieren von Melonen beschä...",430
BO0624_87738,103,109,"Waldlandschaft im Winter bei Mondbeleuchtung. H. 17 cm, B. 14 cm.","109. Waldlandschaft im Winter bei Mondbeleuchtung. H. 17 cm, B. 14 cm.  ## G. Roessler....",451
BO0624_87738,110,114,"Stilleben mit Weintrauben in einem Kupfergefäss, toten Enten etc. Leinwand, signiert. H. 63 cm, B. 93 cm.","114. Stilleben mit Weintrauben in einem Kupfergefäss, toten Enten etc. Leinwand, signiert. H. 63 cm, B. 93 cm.  ## Prof. H. Lossow t, München....",471
BO0624_87738,115,2,104.,"2. Diejenigen Käufer, welche am folgenden Tage zu zahlen wünschen, müssen eine an-...",6
BO0624_87738,3,107,Flusslandschaft. B. 37 cm. Gerahmt.,"107. Flusslandschaft. B. 37 cm. Gerahmt. - H. 60 cm, B. 87 cm. G.-R. - B. 70 cm. G.-R....",478
BO0624_87738,107,7,"Staffiert. Holz, signiert.",7. Ein Aufschlag zur Kaufsumme wird vom Käufer mit 5 % erhoben....,14
BO0624_87738,7,118,127. Aus Hessen.,"- 118. 127. Aus Hessen.  ## R. Gutschmidt, München....",483
BO0624_87738,118,116,"Waldige Gegend mit Rinderherde. Leinwand, signiert.","116. Waldige Gegend mit Rinderherde. Leinwand, signiert.  ## G. von Hoven, München....",488
BO0624_87738,117,2,"Leinwand, signiert. H. 44 cm, B. 81 cm. S. R.","2. Diejenigen Käufer, welche am folgenden Tage zu zahlen wünschen, müssen eine an-...",6
BO0624_87738,2,119,"Flache sumpfige Gegend mit Jäger als Staffage. Leinwand, signiert. B. 55 cm. G.-R.","119. Flache sumpfige Gegend mit Jäger als Staffage. Leinwand, signiert. B. 55 cm. G.-R.  ## G. von Hoven.  - Bauernhof in der norddeutschen Tiefebene. b. b9 cm. - Aquarell, signiert. H. 44 cm, Gerahmt...",501
BO0624_87738,119,121,"Küstenpartie cm,","121. Küstenpartie cm, - B. 75 cm. G.-R. alten Baumwurzeln, dahinter Bodensee. Н. 55  ## M. Weber-Philips,  - einer Landschaft. 122. Weibliche B. 42 cm. Figur in G.-R. Leinwand, signiert. H. 70 cm,  ##...",507
BO0624_87738,121,123,"Dorfstrasse. Naturstudie in Oel. H. 28 cm, B. 44 cm. Gerahmt.","123. Dorfstrasse. Naturstudie in Oel. H. 28 cm, B. 44 cm. Gerahmt.  ## Hugo Kauffmann, München....",516
BO0624_87738,124,2,Hauses stehend. Tuschzeichnung. Monogrammiert. Gerahmt.,"2. Diejenigen Käufer, welche am folgenden Tage zu zahlen wünschen, müssen eine an-...",6
BO0624_87738,2,125,"Dünenlandschaft auf Sylt. Schönes Aquarell mit dem Künstlernamen. H. 42 cm, B. 61 cm. Gerahmt.","125. Dünenlandschaft auf Sylt. Schönes Aquarell mit dem Künstlernamen. H. 42 cm, B. 61 cm. Gerahmt.  ## E.  ## Sturtevant....",525
BO0624_87738,126,128,"Die Jagdgefilde der Diana. Schönes Bild auf Leinwand, signiert. B. 120 cm. G.-R. Siehe Reproduktion auf Tafel I. H. 85 cm,","128. Die Jagdgefilde der Diana. Schönes Bild auf Leinwand, signiert. B. 120 cm. G.-R. Siehe Reproduktion auf Tafel I. H. 85 cm,  ## S. Lucius....",539
BO0624_87738,133,135,Stilleben,"135. Stilleben  ## Hermann Allgäu.  - mit totem Geflügel, Kirschen, Eiern, Küchengerätschaften etc. Leinwand, signiert. H. 42 cm, B. 94 cm.  ## Willmann.  - Leinwand, signiert. H. 90 cm, B. 66 cm....",564
BO0624_87738,137,139,Kleines Mädchen mit Kaninchen spielend. B. 42 cm.,139. Kleines Mädchen mit Kaninchen spielend. B. 42 cm.  ## A. Chelius....,585
BO0624_87738,143,138,"Junges H. 78 cm, B. 44 cm. G.-R.","138. Junges H. 78 cm, B. 44 cm. G.-R....",602
BO0624_87738,138,3,"Leinwand, signiert. H. 58",3. Die Übernahme erfolgt sogleich mit dem Zuschlage....,7
BO0624_87738,3,144,"Bergeshöhe mit Kiefern. Abenddämmerung. Leinwand, signiert. B. 69 cm. G.-R. H. 54 cm,","144. Bergeshöhe mit Kiefern. Abenddämmerung. Leinwand, signiert. B. 69 cm. G.-R. H. 54 cm,  ## Prof, F. Baer, München....",606
BO0624_87738,145,2,"signiert. H. 74 cm, B. 100 cm.","2. Diejenigen Käufer, welche am folgenden Tage zu zahlen wünschen, müssen eine an-...",6
BO0624_87738,2,146,"Szene in einem Theaterfoyer. Sehr fein in Oel ausgeführt. H. 48 cm, B. 30 cm. Gerahmt.","146. Szene in einem Theaterfoyer. Sehr fein in Oel ausgeführt. H. 48 cm, B. 30 cm. Gerahmt....",615
BO0624_87738,148,150,"Junge Dame in einem Kahne, die Angelrute haltend. Leinwand, signiert. H. 48 cm,","150. Junge Dame in einem Kahne, die Angelrute haltend. Leinwand, signiert. H. 48 cm, - H. 56 cm, B. 47 cm. - B. 88 cm. G.-R....",628
BO0624_87738,152,154,"Faun, eine Nymphe überraschend. Kreidezeichnung, signiert H. 63 cm, B. 52 cm. Gerahmt.","154. Faun, eine Nymphe überraschend. Kreidezeichnung, signiert H. 63 cm, B. 52 cm. Gerahmt....",643
BO0624_87738,155,23,cm.,"23. Weiblicher Profilkopf. Rötelzeichnung. Rund. Diam. 39. Gerahmt.  ## Eugen John, Berlin....",122
