dir_name,value,type,line_number,page_image
BO0624_88521,Viktor Schivert,artist,1771,BO0624_88521_000262-p. 47.jpg
BO0624_88521,A.Schlegel,artist,1775,BO0624_88521_000262-p. 47.jpg
BO0624_88521,Robert Schleich,artist,1780,BO0624_88521_000271-p. 48.jpg
BO0624_88521,Schneider-Seenus,artist,1785,BO0624_88521_000271-p. 48.jpg
BO0624_88521,Matthias Schmid,artist,1791,BO0624_88521_000271-p. 48.jpg
BO0624_88521,Wilhelm Schwarz,artist,1797,BO0624_88521_000271-p. 48.jpg
BO0624_88521,Chr. Sell,artist,1801,BO0624_88521_000271-p. 48.jpg
BO0624_88521,Viktor Sieger,artist,1806,BO0624_88521_000271-p. 48.jpg
BO0624_88521,L.Sigwart,artist,1810,BO0624_88521_000271-p. 48.jpg
BO0624_88521,O.SpieB,artist,1816,BO0624_88521_000271-p. 48.jpg
BO0624_88521,A.Stademann,artist,1821,BO0624_88521_000272-p. 49.jpg
BO0624_88521,Sodoma,artist,1827,BO0624_88521_000272-p. 49.jpg
BO0624_88521,Suddeutsch,school,1832,BO0624_88521_000272-p. 49.jpg
BO0624_88521,Hans Thoma,artist,1839,BO0624_88521_000272-p. 49.jpg
BO0624_88521,Desire Thomassin,artist,1842,BO0624_88521_000272-p. 49.jpg
BO0624_88521,Trost Napoli,artist,1846,BO0624_88521_000272-p. 49.jpg
BO0624_88521,W. Velten,artist,1895,BO0624_88521_000282-p. 51.jpg
BO0624_88521,Emil Volkers,artist,1899,BO0624_88521_000282-p. 51.jpg
BO0624_88521,G.Voroze,artist,1903,BO0624_88521_000282-p. 51.jpg
BO0624_88521,Paul Johann Walch,artist,1908,BO0624_88521_000282-p. 51.jpg
BO0624_88521,C. Walliser,artist,1914,BO0624_88521_000282-p. 51.jpg
BO0624_88521,C. Wasenegger,artist,1919,BO0624_88521_000282-p. 51.jpg
BO0624_88521,Constantin Wauters,artist,1933,BO0624_88521_000291-p. 52.jpg
BO0624_88521,C.A. Weinberger,artist,1940,BO0624_88521_000291-p. 52.jpg
BO0624_88521,Viktor Weishaupt,artist,1944,BO0624_88521_000291-p. 52.jpg
BO0624_88521,J.Wopfner,artist,1949,BO0624_88521_000291-p. 52.jpg
BO0624_88521,Albert Zimmermann,artist,1952,BO0624_88521_000291-p. 52.jpg
BO0624_88521,Alfred Zimmermann,artist,1956,BO0624_88521_000291-p. 52.jpg
BO0624_88521,Ernst Zimmermann,artist,1960,BO0624_88521_000292-p. 53.jpg
BO0624_88521,Heinrich von Zugel,artist,1964,BO0624_88521_000292-p. 53.jpg
BO0624_88521,J. KeBler,artist,1971,BO0624_88521_000292-p. 53.jpg
BO0624_88521,Fr. von Keller,artist,1977,BO0624_88521_000292-p. 53.jpg
BO0624_88521,Karl Offterdinger,artist,1981,BO0624_88521_000292-p. 53.jpg
BO0624_88521,Johann Sperl,artist,1985,BO0624_88521_000292-p. 53.jpg
BO0624_88522,Gemalde alter Meister,object_type,3,BO0624_88522_000062-p. 9.jpg
BO0624_88522,DEUTSCHE SCHULE,school,5,BO0624_88522_000062-p. 9.jpg
BO0624_88522,NIEDERRHEINISCH,school,7,BO0624_88522_000062-p. 9.jpg
BO0624_88522,HANS HOLBEIN d.Ae.,artist,11,BO0624_88522_000062-p. 9.jpg
BO0624_88522,DEUTSCH,school,17,BO0624_88522_000062-p. 9.jpg
BO0624_88522,NURNBERG,school,21,BO0624_88522_000062-p. 9.jpg
BO0624_88522,TIROL,school,26,BO0624_88522_000062-p. 9.jpg
BO0624_88522,LUCAS CRANACH,artist,29,BO0624_88522_000062-p. 9.jpg
BO0624_88522,HEINRICH ALDEGREVER,artist,37,BO0624_88522_000071-p. 10.jpg
BO0624_88522,CHRISTOF SCHWARZ,artist,43,BO0624_88522_000071-p. 10.jpg
BO0624_88522,ADAM ELSHEIMER,artist,50,BO0624_88522_000071-p. 10.jpg
BO0624_88522,JOHANN ROTTENHAMMER,artist,59,BO0624_88522_000071-p. 10.jpg
BO0624_88522,DEUTSCH,school,69,BO0624_88522_000072-p. 11.jpg
BO0624_88522,JORG GARTNER,artist,75,BO0624_88522_000072-p. 11.jpg
BO0624_88522,DEUTSCH,school,82,BO0624_88522_000072-p. 11.jpg
BO0624_88522,FRANKENTHAL,school,86,BO0624_88522_000072-p. 11.jpg
BO0624_88522,DEUTSCH,school,90,BO0624_88522_000072-p. 11.jpg
BO0624_88522,JOHANN HEINRICH ROOS,artist,93,BO0624_88522_000072-p. 11.jpg
BO0624_88522,PHILIPP PETER ROOS,artist,99,BO0624_88522_000081-p. 12.jpg
BO0624_88522,JOH.MELCHIOR ROOS,artist,109,BO0624_88522_000081-p. 12.jpg
BO0624_88522,GEORG PHILIPP RUGENDAS,artist,115,BO0624_88522_000081-p. 12.jpg
BO0624_88522,F.HAMMER,artist,121,BO0624_88522_000081-p. 12.jpg
BO0624_88522,JOHANN ELIAS RIDINGER,artist,130,BO0624_88522_000081-p. 12.jpg
BO0624_88522,JANUARIUS ZICK,artist,140,BO0624_88522_000082-p. 13.jpg
BO0624_88522,JOH.ANDR.HERRLEIN,artist,152,BO0624_88522_000082-p. 13.jpg
BO0624_88522,CHRISTIAN LUDW.LOWENSTERN,artist,158,BO0624_88522_000082-p. 13.jpg
BO0624_88522,JOHANN MARTIN METZ,artist,166,BO0624_88522_000082-p. 13.jpg
BO0624_88522,GEORG ANTON URLAUB,artist,175,BO0624_88522_000091-p. 14.jpg
BO0624_88522,R.K. WINTERSTEIN,artist,184,BO0624_88522_000091-p. 14.jpg
BO0624_88522,JOH.PHIL.ULBRICHT,artist,189,BO0624_88522_000091-p. 14.jpg
BO0624_88522,L.BITTNER,artist,200,BO0624_88522_000091-p. 14.jpg
BO0624_88522,JOH.HEINRICH BAUMANN,artist,206,BO0624_88522_000091-p. 14.jpg
BO0624_88522,F.TERLINK,artist,218,BO0624_88522_000092-p. 15.jpg
BO0624_88522,J. D. DIETRICH,artist,222,BO0624_88522_000092-p. 15.jpg
BO0624_88522,RHEINISCH,school,226,BO0624_88522_000092-p. 15.jpg
BO0624_88522,DEUTSCH,school,231,BO0624_88522_000092-p. 15.jpg
BO0624_88522,DEUTSCH,school,239,BO0624_88522_000101-p. 16.jpg
BO0624_88522,VLAMISCHE SCHULE,school,245,BO0624_88522_000101-p. 16.jpg
BO0624_88522,MEISTER A.V. B.,artist,247,BO0624_88522_000101-p. 16.jpg
BO0624_88522,H.und J. VAN EyCK,artist,253,BO0624_88522_000101-p. 16.jpg
BO0624_88522,BERNAERTVAN ORLEY,artist,258,BO0624_88522_000101-p. 16.jpg
BO0624_88522,FRANS POURBUS,artist,266,BO0624_88522_000102-p. 17.jpg
BO0624_88522,JOOS DE MOMPER,artist,275,BO0624_88522_000102-p. 17.jpg
BO0624_88522,JAN BREUGHEL,artist,285,BO0624_88522_000102-p. 17.jpg
BO0624_88522,DAVID TENIERS d.J.,artist,291,BO0624_88522_000102-p. 17.jpg
BO0624_88522,FRANS FRANCKEN d.J.,artist,299,BO0624_88522_000111-p. 18.jpg
BO0624_88522,SEBASTIAN VRANCX,artist,305,BO0624_88522_000111-p. 18.jpg
BO0624_88522,DANIEL SEGERS,artist,311,BO0624_88522_000111-p. 18.jpg
BO0624_88522,JACOBJORDAENS,artist,320,BO0624_88522_000111-p. 18.jpg
BO0624_88522,ANTHONY VAN DYCK,artist,328,BO0624_88522_000111-p. 18.jpg
BO0624_88522,CORNELIS SCHUT,artist,339,BO0624_88522_000112-p. 19.jpg
BO0624_88522,HENDRIK VAN BALEN,artist,347,BO0624_88522_000112-p. 19.jpg
BO0624_88522,LODEWYK DE VADDER,artist,354,BO0624_88522_000112-p. 19.jpg
BO0624_88522,JAN VAN BALEN,artist,366,BO0624_88522_000121-p. 20.jpg
BO0624_88522,PEETERBOEL,artist,376,BO0624_88522_000121-p. 20.jpg
BO0624_88522,J.VAN DONCK,artist,384,BO0624_88522_000121-p. 20.jpg
BO0624_88522,CORNELIS HUYSMANS,artist,391,BO0624_88522_000121-p. 20.jpg
BO0624_88522,ADRIAEN DE GRYEFF,artist,398,BO0624_88522_000121-p. 20.jpg
BO0624_88522,J.DE DENEL,artist,410,BO0624_88522_000122-p. 21.jpg
BO0624_88522,PETER RYSBRACK,artist,417,BO0624_88522_000122-p. 21.jpg
BO0624_88522,VLAMISCHE SCHULE,school,423,BO0624_88522_000122-p. 21.jpg
BO0624_88522,ITALIENISCHE SCHULE,school,427,BO0624_88522_000122-p. 21.jpg
BO0624_88522,SIENESISCHE SCHULE,school,429,BO0624_88522_000122-p. 21.jpg
BO0624_88522,BERNARDINO LUINI,artist,433,BO0624_88522_000122-p. 21.jpg
BO0624_88522,LEONARDO DA VINCI,artist,441,BO0624_88522_000131-p. 22.jpg
BO0624_88522,ITALIENISCHE SCHULE,school,449,BO0624_88522_000131-p. 22.jpg
BO0624_88522,DANIELE DA VOLTERRA,artist,453,BO0624_88522_000131-p. 22.jpg
BO0624_88522,TINTORETTO,artist,462,BO0624_88522_000131-p. 22.jpg
BO0624_88522,ANNIBALE CARRACCI,artist,469,BO0624_88522_000131-p. 22.jpg
BO0624_88522,CARAVAGGIO,artist,475,BO0624_88522_000131-p. 22.jpg
BO0624_88522,MASSIMO STANZIONI,artist,482,BO0624_88522_000132-p. 23.jpg
BO0624_88522,GUIDO RENI,artist,488,BO0624_88522_000132-p. 23.jpg
BO0624_88522,GUISEPPE DA RIBERA,artist,498,BO0624_88522_000132-p. 23.jpg
BO0624_88522,SEBASTIANO RICCI,artist,503,BO0624_88522_000132-p. 23.jpg
BO0624_88522,LUCA SALTARELLO,artist,509,BO0624_88522_000132-p. 23.jpg
BO0624_88522,CLAUDE LORRAIN,artist,515,BO0624_88522_000132-p. 23.jpg
BO0624_88522,JACQUES BOURGUIGNON,artist,522,BO0624_88522_000141-p. 24.jpg
BO0624_88522,SIMONE CANTARINI,artist,532,BO0624_88522_000141-p. 24.jpg
BO0624_88522,GIOV.PAOLO PANNINI,artist,538,BO0624_88522_000141-p. 24.jpg
BO0624_88522,ITALIENISCHE SCHULE,school,544,BO0624_88522_000141-p. 24.jpg
BO0624_88522,HOLLANDISCHE SCHULE,school,560,BO0624_88522_000142-p. 25.jpg
BO0624_88522,DIRCKVAN HAERLEM,artist,562,BO0624_88522_000142-p. 25.jpg
BO0624_88522,FREDERIK SUSTRIS,artist,569,BO0624_88522_000142-p. 25.jpg
BO0624_88522,ADRIAENVANNIEULANDT,artist,575,BO0624_88522_000151-p. 26.jpg
BO0624_88522,JAN PORCELLIS,artist,582,BO0624_88522_000151-p. 26.jpg
BO0624_88522,MONOGRAMMISTLB,artist,588,BO0624_88522_000151-p. 26.jpg
BO0624_88522,MEISTER S.M.P.,artist,598,BO0624_88522_000151-p. 26.jpg
BO0624_88522,PIETER NEEFFS,artist,612,BO0624_88522_000152-p. 27.jpg
BO0624_88522,GUILLAM DUBOIS,artist,620,BO0624_88522_000152-p. 27.jpg
BO0624_88522,HOLLANDISCHE SCHULE,school,627,BO0624_88522_000152-p. 27.jpg
BO0624_88522,WILLEM DE POORTER,artist,631,BO0624_88522_000152-p. 27.jpg
BO0624_88522,LEONARD BRAMER,artist,638,BO0624_88522_000152-p. 27.jpg
BO0624_88522,HOLLANDISCHER MARINEMALER,school,647,BO0624_88522_000152-p. 27.jpg
BO0624_88522,EVERTVAN AELST,artist,660,BO0624_88522_000161-p. 28.jpg
BO0624_88522,HOLLANDISCHE SCHULE,school,669,BO0624_88522_000161-p. 28.jpg
BO0624_88522,PIETER CLAESZVAN HAARLEM,artist,673,BO0624_88522_000161-p. 28.jpg
BO0624_88522,JACOB GERRITSZ CUyP,artist,687,BO0624_88522_000162-p. 29.jpg
BO0624_88522,JAN VAN GOYEN,artist,704,BO0624_88522_000162-p. 29.jpg
BO0624_88522,ROELAND ROGHMAN,artist,714,BO0624_88522_000162-p. 29.jpg
BO0624_88522,AERT VAN DER NEER,artist,726,BO0624_88522_000171-p. 30.jpg
BO0624_88522,AERT VAN DER NEER,artist,735,BO0624_88522_000171-p. 30.jpg
BO0624_88522,JAN MIENSE MOLENAER,artist,741,BO0624_88522_000171-p. 30.jpg
BO0624_88522,ADRIAEN VAN OSTADE,artist,748,BO0624_88522_000171-p. 30.jpg
BO0624_88522,MEISTER R.V.,artist,765,BO0624_88522_000172-p. 31.jpg
BO0624_88522,CORNELIS DECKER,artist,772,BO0624_88522_000172-p. 31.jpg
BO0624_88522,JAN BOTH,artist,782,BO0624_88522_000172-p. 31.jpg
BO0624_88522,P. J.HEyER,artist,790,BO0624_88522_000172-p. 31.jpg
BO0624_88522,JANFYT,artist,797,BO0624_88522_000181-p. 32.jpg
BO0624_88522,HENDRIK MARTENSZ SORGH,artist,805,BO0624_88522_000181-p. 32.jpg
BO0624_88522,LAURENCE NETER,artist,810,BO0624_88522_000181-p. 32.jpg
BO0624_88522,GABRIEL METSU,artist,820,BO0624_88522_000181-p. 32.jpg
BO0624_88522,GOVERT FLINK,artist,826,BO0624_88522_000181-p. 32.jpg
BO0624_88522,PHILIPS WOUWERMANS,artist,837,BO0624_88522_000182-p. 33.jpg
BO0624_88522,ISAAC KOEDYCK,artist,846,BO0624_88522_000182-p. 33.jpg
BO0624_88522,OTTO MARSEUS VAN SCHRIECK,artist,859,BO0624_88522_000182-p. 33.jpg
BO0624_88522,FRANS VERWILT,artist,867,BO0624_88522_000182-p. 33.jpg
BO0624_88522,WILLEM KALFF,artist,878,BO0624_88522_000191-p. 34.jpg
BO0624_88522,KAREL DUJARDIN,artist,884,BO0624_88522_000191-p. 34.jpg
BO0624_88522,JACOB VAN RUISDAEL,artist,892,BO0624_88522_000191-p. 34.jpg
BO0624_88522,ADRIAEN H.VERBOOM,artist,899,BO0624_88522_000191-p. 34.jpg
BO0624_88522,NICOLAES MAES,artist,905,BO0624_88522_000192-p. 35.jpg
BO0624_88522,WILLEM VAN DEVELDE,artist,911,BO0624_88522_000192-p. 35.jpg
BO0624_88522,FREDERIK DE MOUCHERON,artist,918,BO0624_88522_000192-p. 35.jpg
BO0624_88522,MEINDERT HOBBEMA,artist,929,BO0624_88522_000192-p. 35.jpg
BO0624_88522,CASPAR NETSCHER,artist,938,BO0624_88522_000201-p. 36.jpg
BO0624_88522,PIETER WOUWERMAN,artist,943,BO0624_88522_000201-p. 36.jpg
BO0624_88522,JAN VAN DER HEYDEN,artist,953,BO0624_88522_000201-p. 36.jpg
BO0624_88522,ABRAHAM STEENWYCK,artist,965,BO0624_88522_000201-p. 36.jpg
BO0624_88522,JACOB TOORENVLIET,artist,972,BO0624_88522_000202-p. 37.jpg
BO0624_88522,DANIEL MYTENS,artist,981,BO0624_88522_000202-p. 37.jpg
BO0624_88522,EGBERT VAN HEEMSKERK,artist,991,BO0624_88522_000202-p. 37.jpg
BO0624_88522,EGBERT VAN HEEMSKERK,artist,1005,BO0624_88522_000202-p. 37.jpg
BO0624_88522,MICHIEL CARRE,artist,1019,BO0624_88522_000211-p. 38.jpg
BO0624_88522,CHRISTOPHLUBIENITZKY,artist,1027,BO0624_88522_000211-p. 38.jpg
BO0624_88522,ALEXANDER VAN GAELEN,artist,1035,BO0624_88522_000212-p. 39.jpg
BO0624_88522,DANIEL DE BONDT,artist,1044,BO0624_88522_000212-p. 39.jpg
BO0624_88522,DIRK VAN VALKENBURG,artist,1056,BO0624_88522_000212-p. 39.jpg
BO0624_88522,JANJ.HOREMANS,artist,1062,BO0624_88522_000212-p. 39.jpg
BO0624_88522,ROBERT GRIFFIER,artist,1070,BO0624_88522_000212-p. 39.jpg
BO0624_88522,PIETER QUAST,artist,1079,BO0624_88522_000221-p. 40.jpg
BO0624_88522,JOOSVAN CRAESBEECK,artist,1086,BO0624_88522_000221-p. 40.jpg
BO0624_88522,CORNELIS STANGERUS,artist,1092,BO0624_88522_000221-p. 40.jpg
BO0624_88522,JACOB WALSCAPELE,artist,1104,BO0624_88522_000221-p. 40.jpg
BO0624_88522,MARTINUS NELLIUS,artist,1111,BO0624_88522_000222-p. 41.jpg
BO0624_88522,JACOB DE WIT,artist,1123,BO0624_88522_000222-p. 41.jpg
BO0624_88522,HOLLANDISCH,school,1129,BO0624_88522_000222-p. 41.jpg
BO0624_88522,HOLLANDISCHE SCHULE,school,1133,BO0624_88522_000222-p. 41.jpg
BO0624_88522,J.C.BRACKFELD,artist,1141,BO0624_88522_000222-p. 41.jpg
BO0624_88522,G.C.DELLANS,artist,1147,BO0624_88522_000222-p. 41.jpg
BO0624_88522,FRANZOSISCHE U.A.SCHULEN,school,1153,BO0624_88522_000222-p. 41.jpg
BO0624_88522,FRANZOSISCHE SCHULE,school,1155,BO0624_88522_000222-p. 41.jpg
BO0624_88522,FRANZOSISCHE SCHULE,school,1159,BO0624_88522_000231-p. 42.jpg
BO0624_88522,FRANCOIS BOUCHER,artist,1165,BO0624_88522_000231-p. 42.jpg
BO0624_88522,EUSTACHE LESUEUR,artist,1176,BO0624_88522_000231-p. 42.jpg
BO0624_88522,ENGLISCHE SCHULE,school,1182,BO0624_88522_000231-p. 42.jpg
BO0624_88522,ENGLISCHE SCHULE,school,1190,BO0624_88522_000232-p. 43.jpg
BO0624_88522,L.COVNET,artist,1194,BO0624_88522_000232-p. 43.jpg
BO0624_88522,MURILLO,artist,1200,BO0624_88522_000232-p. 43.jpg
BO0624_88522,HINTERGLASMALEREIEN,object_type,1206,BO0624_88522_000232-p. 43.jpg
BO0624_88522,SIAMESISCHE HINTERGLASMALEREIEN,object_type,1211,BO0624_88522_000232-p. 43.jpg
BO0624_88522,Holzplastik,object_type,1221,BO0624_88522_000241-p. 44.jpg
BO0624_88522,Mobel,object_type,1242,BO0624_88522_000241-p. 44.jpg
BO0624_88522,Hausrat,object_type,1242,BO0624_88522_000241-p. 44.jpg
BO0624_88522,Gobelins,object_type,1284,BO0624_88522_000251-p. 46.jpg
BO0624_88522,Teppiche,object_type,1284,BO0624_88522_000251-p. 46.jpg
BO0624_88522,Metallarbeiten,object_type,1301,BO0624_88522_000252-p. 47.jpg
BO0624_88522,Asiatika,object_type,1323,BO0624_88522_000261-p. 48.jpg
BO0624_88522,Porzellan,object_type,1354,BO0624_88522_000262-p. 49.jpg
BO0624_88522,Fayence,object_type,1354,BO0624_88522_000262-p. 49.jpg
BO0624_88522,Glaser,object_type,1462,BO0624_88522_000282-p. 53.jpg
BO0624_88523,RICHARD AICH,artist,6,BO0624_88523_000082-p. 11.jpg
BO0624_88523,WILHELM ALTHEIM,artist,12,BO0624_88523_000082-p. 11.jpg
BO0624_88523,PAUL ANDORFF,artist,18,BO0624_88523_000082-p. 11.jpg
BO0624_88523,EMANUEL BACHRACH-BAREE,artist,24,BO0624_88523_000082-p. 11.jpg
BO0624_88523,EUGENIE BANDELL,artist,31,BO0624_88523_000082-p. 11.jpg
BO0624_88523,HANS VON BARTELS,artist,36,BO0624_88523_000082-p. 11.jpg
BO0624_88523,ANTON BAUER,artist,42,BO0624_88523_000091-p. 12.jpg
BO0624_88523,JAKOB BECKER,artist,48,BO0624_88523_000091-p. 12.jpg
BO0624_88523,PETER BECKER,artist,54,BO0624_88523_000091-p. 12.jpg
BO0624_88523,GUST.V.BECHTOLSHEIM,artist,61,BO0624_88523_000091-p. 12.jpg
BO0624_88523,WILHELM AMANDUS BEER,artist,67,BO0624_88523_000091-p. 12.jpg
BO0624_88523,EMIL BEITHAN,artist,73,BO0624_88523_000091-p. 12.jpg
BO0624_88523,MARTIN BERGMANN,artist,77,BO0624_88523_000092-p. 13.jpg
BO0624_88523,FRITZ BOEHLE,artist,83,BO0624_88523_000092-p. 13.jpg
BO0624_88523,RICHARD PARKES BONINGTON,artist,87,BO0624_88523_000092-p. 13.jpg
BO0624_88523,JAN BOSBOOM,artist,91,BO0624_88523_000092-p. 13.jpg
BO0624_88523,JULES JOSEPH BOULANGER,artist,96,BO0624_88523_000092-p. 13.jpg
BO0624_88523,MARTIN BRANDENBURG,artist,102,BO0624_88523_000092-p. 13.jpg
BO0624_88523,J.MOULTON BURFIELD,artist,106,BO0624_88523_000092-p. 13.jpg
BO0624_88523,ANTON BURGER,artist,112,BO0624_88523_000101-p. 14.jpg
BO0624_88523,HEINRICH BURKEL,artist,121,BO0624_88523_000101-p. 14.jpg
BO0624_88523,PETER BURNITZ,artist,126,BO0624_88523_000101-p. 14.jpg
BO0624_88523,WILHELM BUSCH,artist,132,BO0624_88523_000101-p. 14.jpg
BO0624_88523,J.LE CAPELAIN,artist,136,BO0624_88523_000101-p. 14.jpg
BO0624_88523,LUDWIG THEODOR CHOULANT,artist,145,BO0624_88523_000101-p. 14.jpg
BO0624_88523,JOH.VINC. CISSARZ,artist,153,BO0624_88523_000102-p. 15.jpg
BO0624_88523,JOHN CONSTABLE,artist,166,BO0624_88523_000102-p. 15.jpg
BO0624_88523,LOVIS CORINTH,artist,170,BO0624_88523_000102-p. 15.jpg
BO0624_88523,GEORG CORNICELIUS,artist,178,BO0624_88523_000102-p. 15.jpg
BO0624_88523,ROBERTF.CURRY,artist,185,BO0624_88523_000102-p. 15.jpg
BO0624_88523,HANS DAHL,artist,191,BO0624_88523_000111-p. 16.jpg
BO0624_88523,ERNST DARGEN,artist,197,BO0624_88523_000111-p. 16.jpg
BO0624_88523,HEINRICH DEUCHERT,artist,203,BO0624_88523_000111-p. 16.jpg
BO0624_88523,LUDWIG DETTMANN,artist,210,BO0624_88523_000111-p. 16.jpg
BO0624_88523,GOTTFRIED DIEHL,artist,216,BO0624_88523_000111-p. 16.jpg
BO0624_88523,H.DIESTRA,artist,222,BO0624_88523_000111-p. 16.jpg
BO0624_88523,JULIUS DIEZ,artist,229,BO0624_88523_000111-p. 16.jpg
BO0624_88523,WILHELM VON DIEZ,artist,233,BO0624_88523_000111-p. 16.jpg
BO0624_88523,LUDWIG DILL,artist,239,BO0624_88523_000112-p. 17.jpg
BO0624_88523,ARTHUR DIX,artist,257,BO0624_88523_000112-p. 17.jpg
BO0624_88523,ANTON DOLL,artist,261,BO0624_88523_000112-p. 17.jpg
BO0624_88523,FRANK DUVENECK,artist,265,BO0624_88523_000112-p. 17.jpg
BO0624_88523,JOSEF EBERZ,artist,270,BO0624_88523_000112-p. 17.jpg
BO0624_88523,ALBIN EGGER-LIENZ,artist,275,BO0624_88523_000121-p. 18.jpg
BO0624_88523,HUGO ENGL,artist,285,BO0624_88523_000121-p. 18.jpg
BO0624_88523,RUDOLF EPP,artist,291,BO0624_88523_000121-p. 18.jpg
BO0624_88523,FRANZ EyBL,artist,295,BO0624_88523_000121-p. 18.jpg
BO0624_88523,OTTO VON FABER DU FAUR,artist,300,BO0624_88523_000121-p. 18.jpg
BO0624_88523,AUGUST FINK,artist,306,BO0624_88523_000121-p. 18.jpg
BO0624_88523,WALTHER FIRLE,artist,310,BO0624_88523_000121-p. 18.jpg
BO0624_88523,C.FOURNIER,artist,316,BO0624_88523_000122-p. 19.jpg
BO0624_88523,EMIL FRANKE,artist,322,BO0624_88523_000122-p. 19.jpg
BO0624_88523,RICHARD FRESENIUS,artist,326,BO0624_88523_000122-p. 19.jpg
BO0624_88523,E.FREUND,artist,330,BO0624_88523_000122-p. 19.jpg
BO0624_88523,FRIEDRICH FREUND,artist,336,BO0624_88523_000122-p. 19.jpg
BO0624_88523,RICHARD FRIESE,artist,341,BO0624_88523_000122-p. 19.jpg
BO0624_88523,PAUL GAUGUIN,artist,347,BO0624_88523_000122-p. 19.jpg
BO0624_88523,WALTER GEFFCKEN,artist,355,BO0624_88523_000131-p. 20.jpg
BO0624_88523,WILLY GEIGER,artist,359,BO0624_88523_000131-p. 20.jpg
BO0624_88523,JEAN LOUIS TH. GERICAULT,artist,369,BO0624_88523_000131-p. 20.jpg
BO0624_88523,VINCENT VAN GOGH,artist,374,BO0624_88523_000131-p. 20.jpg
BO0624_88523,H. GREINER,artist,380,BO0624_88523_000131-p. 20.jpg
BO0624_88523,GERMAN GROBE,artist,387,BO0624_88523_000131-p. 20.jpg
BO0624_88523,EDUARD GRUTZNER,artist,391,BO0624_88523_000131-p. 20.jpg
BO0624_88523,RUDOLF GUDDEN,artist,396,BO0624_88523_000132-p. 21.jpg
BO0624_88523,JEAN A. TH. GUDIN,artist,403,BO0624_88523_000132-p. 21.jpg
BO0624_88523,NIKOLAUS GYSIS,artist,407,BO0624_88523_000132-p. 21.jpg
BO0624_88523,HUGO VON HABERMANN,artist,413,BO0624_88523_000132-p. 21.jpg
BO0624_88523,KARL HAIDER,artist,417,BO0624_88523_000132-p. 21.jpg
BO0624_88523,FRITZ HALBERG-KRAUS,artist,424,BO0624_88523_000132-p. 21.jpg
BO0624_88523,CHRISTIAN HEINRICH HANSON,artist,434,BO0624_88523_000132-p. 21.jpg
BO0624_88523,RICHARD HARTUNG,artist,442,BO0624_88523_000141-p. 22.jpg
BO0624_88523,JOHANN HEINR.HASSELHORST,artist,449,BO0624_88523_000141-p. 22.jpg
BO0624_88523,FRANZ HAUSSLER,artist,455,BO0624_88523_000141-p. 22.jpg
BO0624_88523,HANS VON HAYEK,artist,464,BO0624_88523_000141-p. 22.jpg
BO0624_88523,KARL HEFFNER,artist,474,BO0624_88523_000141-p. 22.jpg
BO0624_88523,JOHANNES W.VAN DER HEIDE,artist,491,BO0624_88523_000142-p. 23.jpg
BO0624_88523,THOMAS THEODOR HEINE,artist,497,BO0624_88523_000142-p. 23.jpg
BO0624_88523,JOHANN HEINEFETTER,artist,502,BO0624_88523_000142-p. 23.jpg
BO0624_88523,WILHELMHELLER,artist,507,BO0624_88523_000142-p. 23.jpg
BO0624_88523,FRITZ HEMPFING,artist,513,BO0624_88523_000142-p. 23.jpg
BO0624_88523,ADOLF HENGELER,artist,521,BO0624_88523_000151-p. 24.jpg
BO0624_88523,PHILIPP LUDWIG HERRMANN,artist,525,BO0624_88523_000151-p. 24.jpg
BO0624_88523,ALBERT HERTEL,artist,532,BO0624_88523_000151-p. 24.jpg
BO0624_88523,JOHANNA HIENL-MERRE,artist,535,BO0624_88523_000151-p. 24.jpg
BO0624_88523,JOH.ADOLF HOEFFLER,artist,541,BO0624_88523_000151-p. 24.jpg
BO0624_88523,JAKOB HOFF,artist,545,BO0624_88523_000151-p. 24.jpg
BO0624_88523,JOHANN DAN.HOLZ,artist,551,BO0624_88523_000152-p. 25.jpg
BO0624_88523,KARL HOLZAPFEL,artist,561,BO0624_88523_000152-p. 25.jpg
BO0624_88523,THEODOR HOSEMANN,artist,566,BO0624_88523_000152-p. 25.jpg
BO0624_88523,CAVALIERE GIROLAMO INDUNO,artist,574,BO0624_88523_000152-p. 25.jpg
BO0624_88523,MAX KALTENMOSER,artist,579,BO0624_88523_000152-p. 25.jpg
BO0624_88523,LUDWIG KANDLER,artist,584,BO0624_88523_000152-p. 25.jpg
BO0624_88523,CARL KASSMAYER,artist,588,BO0624_88523_000152-p. 25.jpg
BO0624_88523,HERMANN KAULBACH,artist,592,BO0624_88523_000161-p. 26.jpg
BO0624_88523,ALBERT VON KELLER,artist,602,BO0624_88523_000161-p. 26.jpg
BO0624_88523,FERDINAND KELLER,artist,606,BO0624_88523_000161-p. 26.jpg
BO0624_88523,FRIEDRICH KLEIN-CHEVALIER,artist,615,BO0624_88523_000161-p. 26.jpg
BO0624_88523,LUDWIG KNAUS,artist,623,BO0624_88523_000162-p. 27.jpg
BO0624_88523,AUGUST HERMANN KNOOP,artist,630,BO0624_88523_000162-p. 27.jpg
BO0624_88523,HERMANN KNOPF,artist,634,BO0624_88523_000162-p. 27.jpg
BO0624_88523,ALFRED VON KOWALSKY-WIERUSZ,artist,641,BO0624_88523_000162-p. 27.jpg
BO0624_88523,CHARLES LOUIS KRATKE,artist,650,BO0624_88523_000162-p. 27.jpg
BO0624_88523,CHRISTIAN KRONER,artist,655,BO0624_88523_000162-p. 27.jpg
